,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,code,y,x
254,202001,4호선,삼각지,4,1,565,591,1805,4690,4970,9388,8400,27442,5730,11549,4328,7731,4901,7709,5628,7995,7190,7662,7106,7068,7235,7318,8292,7927,12142,10052,25321,13567,10109,9551,7667,5670,7757,5042,5947,4708,3001,3473,376,1316,2,34,1,2,0,0,428.0,37.534777,126.97311
255,202201,4호선,상계,28,0,11287,152,29630,6666,73953,8416,67691,18016,38665,15717,27810,14927,24713,15086,25966,17983,25065,20173,22905,20389,22431,24749,23205,29450,22197,37375,20385,59039,12673,54080,9914,33192,10870,39588,7670,25574,1392,9804,0,66,0,0,0,0,0,0,410.0,37.660878,127.073572
256,202101,4호선,상계,25,0,10737,178,28048,5787,71436,7357,64189,16014,33766,13708,23451,12409,20358,12914,21428,15447,21210,16428,19224,17103,18667,20183,18689,25330,18569,33339,17757,55351,10829,53708,9241,32284,10724,34049,4519,19079,1222,8009,1,5,0,0,0,0,0,0,410.0,37.660878,127.073572
257,202001,4호선,상계,77,4,12095,196,32348,6935,90212,9387,82199,19682,46601,17761,33323,15813,31149,16774,32729,20312,31863,22661,27421,24091,25790,27473,25810,33983,27456,41642,26968,62750,17240,63993,12523,39851,11573,35900,12370,34146,4490,26213,753,7978,9,888,0,3,0,0,410.0,37.660878,127.073572
258,202201,4호선,신용산,7,0,1062,825,3435,9164,9548,28256,14618,80640,11662,57759,10000,26353,13168,21502,14821,21491,17592,22188,18498,21408,22809,20797,27978,21945,49660,25310,80014,30002,36867,17429,32782,9679,34040,11809,9151,4771,2625,1493,0,5,0,0,0,0,0,0,429.0,37.52917,126.967894
259,202101,4호선,신용산,4,3,1122,656,3121,10065,7943,25126,12881,68281,9262,48385,7481,20294,9295,14623,10432,14479,12370,15558,13434,14634,17193,14567,23035,14495,38782,17076,65855,20898,33398,13127,25228,7698,22261,8153,6726,3108,1842,1243,1,0,1,1,0,0,0,0,429.0,37.52917,126.967894
260,202001,4호선,신용산,3,0,1254,1519,3913,13075,10178,31244,16038,102379,13414,59382,12137,27776,15151,22893,16686,21900,20479,24595,21164,23700,26779,23809,33568,24829,50961,26860,93950,33676,47191,23200,34470,13569,30389,10217,21445,8584,10269,4621,1381,1335,8,15,0,0,0,0,429.0,37.52917,126.967894
261,202201,4호선,쌍문,231,9,19884,884,44897,7639,108359,11455,117443,24741,70381,18011,46694,17600,40629,19434,40646,23570,38676,25327,34157,28554,32124,37239,32390,45696,32902,59715,29648,95887,17206,89515,14238,55246,13928,67446,6140,41034,1907,16591,2,518,1,0,0,0,0,0,413.0,37.648627,127.034709
262,202101,4호선,쌍문,57,17,18716,917,42795,7813,101218,11102,108748,22505,62819,18643,39815,15788,33004,16829,33134,20031,32226,21839,28814,24728,26303,32806,27593,39120,27658,53386,27194,90782,16401,88425,13112,53066,11960,55893,5118,28493,1977,12158,2,299,1,0,0,0,0,0,413.0,37.648627,127.034709
263,202001,4호선,쌍문,89,4,21203,1185,49154,9770,124983,13436,138003,28836,84970,24570,58943,21725,51542,23616,52125,28355,49059,32668,42282,35568,40682,43864,41863,52430,43818,67913,41967,101716,27942,109422,19768,66760,17175,58473,12608,58531,6397,38870,1017,13481,11,117,0,0,0,0,413.0,37.648627,127.034709
264,202201,4호선,창동,1521,13,12963,2468,31780,10580,77456,14099,71356,34472,44981,27483,35714,26716,34095,27532,37284,32576,37502,37981,35322,42042,38235,45250,40972,49084,43495,57942,42322,85210,23220,71332,20572,41816,21314,50446,8368,29760,2509,11349,147,1895,0,0,3,0,0,0,412.0,37.653166,127.047731
265,202101,4호선,창동,1283,8,13284,2764,28830,10217,74272,13131,66450,31954,41406,23472,30162,21153,28641,23445,30134,27669,31614,31897,30875,35243,32608,37452,33882,42792,34160,50334,35034,78744,19467,70369,19176,40649,16424,41855,5577,21620,1768,8682,77,1317,0,0,0,0,0,0,412.0,37.653166,127.047731
266,202001,4호선,창동,1279,55,16264,2338,34793,12524,94913,16460,84783,39628,56633,36783,45151,32860,43967,32035,48069,38889,47816,44024,44688,48041,46266,53588,49358,58485,50971,67111,53935,95026,30000,95912,23755,58057,22475,50912,19171,47096,9295,34137,1513,13075,8,102,0,0,0,0,412.0,37.653166,127.047731
267,202201,4호선,충무로,84,4,2233,2601,3399,17369,6878,45107,11267,149747,12011,87654,12416,41876,16986,32686,19706,30453,24771,30108,30251,27487,35226,24735,44274,24479,73256,27003,125554,28207,56531,14979,47095,8346,54015,11461,16045,5597,4440,2691,2,180,0,0,0,0,0,0,423.0,37.561243,126.99428
268,202101,4호선,충무로,32,3,1973,2413,3229,14975,5773,46011,10071,148161,10193,86197,10327,39705,12881,27938,15843,24681,19580,25595,25005,22857,30154,19050,38056,18393,66893,18967,125589,20315,60000,11893,43511,6463,40554,8072,13482,3627,3554,2050,4,205,1,2,1,0,0,0,423.0,37.561243,126.99428
269,202001,4호선,충무로,79,9,3422,2702,4832,17925,9655,48222,15815,184545,19599,108304,21733,54654,26041,46862,30551,45384,37798,47771,43710,43002,50731,37077,58729,36176,88502,40549,155547,44764,82430,29866,56267,17328,54941,15719,43533,14612,22312,10947,4475,3627,13,141,0,0,0,0,423.0,37.561243,126.99428
270,202201,4호선,혜화,23,0,2510,2300,6461,19704,15170,40244,18299,102077,21502,71793,28697,52341,32199,47038,32660,60935,34105,77051,44730,70309,60525,53023,74883,50865,94240,55065,105261,56718,59616,40309,75315,14217,98295,20686,41732,11077,6312,4452,0,130,0,0,0,0,0,0,420.0,37.582336,127.001844
271,202101,4호선,혜화,28,1,2149,2285,5259,17915,13169,38665,17539,94493,19241,62826,24229,42466,27488,31674,26015,37863,26808,48745,36006,45421,46481,34603,56081,31143,74192,34567,94641,39114,46520,28608,46986,12426,48672,16351,24510,8117,5020,3842,1,200,0,0,0,0,0,0,420.0,37.582336,127.001844
272,202001,4호선,혜화,13,0,3827,2210,7226,18668,17427,40339,22622,120533,25939,88656,32364,69699,39331,69077,43271,85346,49147,107874,58853,91741,78903,74525,97873,76087,118549,80503,136620,94550,84330,72312,80771,26249,102041,22214,105921,20895,39497,13970,5379,5065,32,137,0,0,0,0,420.0,37.582336,127.001844
273,202201,5호선,강동,88,0,9034,1193,16862,9572,46703,24816,63934,45042,33451,23234,22934,17167,21474,15041,22989,16668,22658,19864,22023,20038,23226,22121,26066,23941,37971,32140,41293,50137,18075,39865,14430,24940,14096,33205,6767,19925,1717,7803,26,859,0,0,0,0,0,0,2549.0,37.535804,127.132481
274,202101,5호선,강동,46,1,9346,1084,17558,9675,46144,23590,59210,42993,31683,23989,20282,15035,18951,13386,20032,15292,19940,16739,19638,16523,20033,18943,21232,21507,33859,29416,40581,45993,18864,40279,14010,24382,13161,27988,6009,14900,1770,6843,5,796,0,0,0,0,0,0,2549.0,37.535804,127.132481
275,202001,5호선,강동,45,0,11238,1121,20525,11657,60239,24271,79515,40206,43140,25992,30795,19116,29199,18311,30761,19471,29694,23454,27428,25281,29121,27511,31706,30969,43932,36948,48531,54978,26790,48236,17875,31024,15020,28324,11126,28481,4624,18812,707,7172,4,45,0,0,0,0,2549.0,37.535804,127.132481
276,202201,5호선,개롱,0,0,2757,1012,6611,2738,19997,5927,20072,14290,11054,7513,8540,5022,7768,5970,8961,6212,8571,7146,7632,8362,8383,8915,8922,10424,10308,13285,11939,18876,5458,18193,4193,9385,4414,11110,1661,9530,360,2692,0,412,0,0,0,0,0,0,2559.0,37.498079,127.13482
277,202101,5호선,개롱,0,0,3044,879,6326,2729,18934,5561,17930,12941,9269,7394,6937,4485,6598,4549,7077,5115,7392,6249,6728,6135,6597,7616,7288,9171,8865,11565,11032,17512,5062,17193,4021,8898,4037,10742,1416,5578,326,2118,1,533,0,0,0,0,0,0,2559.0,37.498079,127.13482
278,202001,5호선,개롱,0,0,3568,824,7510,2823,24599,6425,23881,15833,13356,8361,10479,6848,9920,6166,12188,7633,10836,8698,9259,9089,9987,10762,10124,12382,12151,15815,14748,21815,7071,21722,5274,11600,4665,11332,3338,12260,1301,6915,129,2876,1,23,0,0,0,0,2559.0,37.498079,127.13482
279,202201,5호선,개화산,1,0,3619,376,6468,2710,18944,4917,18015,11208,9720,5300,7214,4657,6783,4964,7267,6075,7873,5743,6870,6655,6908,7107,7001,7884,8962,9824,10391,15329,4347,13568,3242,8543,2820,9886,1634,6816,425,2519,0,367,0,0,0,0,0,0,2512.0,37.572399,126.806171
280,202101,5호선,개화산,3,0,3266,301,5556,2604,15899,4168,14748,9249,7467,4532,5320,3613,5282,3810,5748,4658,6087,4847,5733,5426,5708,6053,5816,6360,6872,7562,8665,12585,3845,12652,2704,7369,2253,8110,1263,4348,261,1707,1,221,0,0,0,0,0,0,2512.0,37.572399,126.806171
281,202001,5호선,개화산,3,0,3676,295,6421,4297,20186,5582,19659,17835,10813,6479,7924,4880,7944,5558,8408,6634,8430,6744,7882,7150,7601,7764,8427,8868,11673,10142,16648,15427,7223,15040,4704,9483,3630,9535,3550,8944,975,5358,118,2373,2,128,0,2,0,0,2512.0,37.572399,126.806171
282,202201,5호선,거여,3,0,4531,578,11260,4587,34658,7368,34047,15946,17153,9320,12142,6742,10765,6998,12237,7838,11744,8286,10453,8708,10947,11544,13329,12686,14375,18252,13394,27518,6125,26450,4762,13445,4850,14755,2381,13432,423,3587,4,571,0,0,0,0,0,0,2560.0,37.493105,127.14415
283,202101,5호선,거여,3,0,4044,389,9143,6534,25706,6012,24884,13330,12343,7068,8236,5069,7701,5044,8238,5657,8364,6446,7366,6955,7407,8233,10398,10106,12093,12750,11737,20381,5015,20854,3965,9963,3646,12261,1722,6100,347,2523,2,678,0,0,0,0,0,0,2560.0,37.493105,127.14415
284,202001,5호선,거여,0,0,4415,749,9199,5648,30601,6014,30095,15034,16950,8647,12786,6735,11607,6337,12577,7882,11844,9207,10787,9295,10762,11210,12762,13144,14557,16377,14447,23217,6725,22404,5237,13287,4519,12139,2946,12542,1160,7237,215,2921,2,24,0,0,0,0,2560.0,37.493105,127.14415
285,202201,5호선,고덕,9,0,3225,1245,9482,5227,26027,8658,22223,16425,13562,11189,12215,9686,12928,8666,13437,11644,12741,12764,13455,12274,14836,14640,15958,13950,19397,17779,14673,25189,7761,24082,6876,12456,7097,14184,5011,10914,1207,3096,3,407,0,0,0,0,0,0,2553.0,37.555004,127.154151
286,202101,5호선,고덕,4,0,2808,1306,9670,4505,25340,7746,22112,14961,10976,9028,8766,7037,9237,7022,10392,8214,9706,9692,10148,9350,11187,9697,12179,10676,14570,13910,12520,21055,6465,23881,5903,10800,6465,12104,2562,6508,675,2175,35,472,0,0,0,0,0,0,2553.0,37.555004,127.154151
287,202001,5호선,고덕,1,0,3290,1308,11917,4721,32779,8924,28963,16009,16396,12369,14105,10694,14926,10911,17171,11136,15445,13540,15245,13651,16341,13635,17168,15154,18762,17275,15914,31287,8509,29536,6797,16330,6142,14055,6102,13623,2069,8917,312,2705,1,237,0,1,0,0,2553.0,37.555004,127.154151
288,202201,5호선,공덕,5,0,1343,888,4809,5353,17654,24219,27114,70260,12542,37041,9552,14732,11494,13489,14070,12670,14754,13152,14209,12786,15477,13302,18568,15104,34024,23178,58201,38028,21851,18291,19898,10722,27077,15667,6531,6599,1604,2670,2,182,0,0,0,0,0,0,2530.0,37.544018,126.951592
289,202101,5호선,공덕,10,2,1407,793,4515,5147,16325,25153,23258,69730,11173,36757,8111,13555,9486,10589,10870,10662,11853,11556,11936,10703,13446,11179,16512,12474,29629,18452,59732,32631,23195,17546,18618,9303,20199,11580,4846,4167,1287,2365,2,146,0,0,0,0,0,0,2530.0,37.544018,126.951592
290,202001,5호선,공덕,8,1,1935,812,4812,7032,18222,25508,31047,84682,14533,38709,12222,16920,14507,16670,16547,15468,18527,16176,18087,15645,18813,16309,22611,18241,36542,25504,68486,46962,27263,26589,20318,14317,21128,12774,17086,11361,7792,7295,1160,2068,2,13,0,0,0,0,2530.0,37.544018,126.951592
291,202201,5호선,길동,2,0,3877,495,7192,4397,18667,6557,24877,16832,12759,12227,10835,8785,11167,9434,12556,9912,12370,11852,11481,12784,12575,12997,13794,15332,14576,18203,16211,24292,7799,18605,6741,10849,7140,13503,2970,7950,662,2965,1,460,0,0,0,0,0,0,2550.0,37.537801,127.140004
292,202101,5호선,길동,3,0,3971,415,7292,2741,17473,5549,23350,15689,11231,9903,8678,7741,8637,7749,9706,7968,9683,9211,9190,9854,9821,10985,10333,13222,12162,15308,14794,23112,7498,18549,6317,10937,5570,11043,2283,5480,563,1956,6,409,0,0,0,0,0,0,2550.0,37.537801,127.140004
293,202001,5호선,길동,22,1,4164,409,7617,3414,20162,5489,26765,14994,14865,11628,12282,9860,11964,9257,12814,10348,13698,11773,12537,12506,12336,14008,12589,15949,14473,18858,15687,27712,8749,24018,6938,13829,5819,10722,4625,10132,1915,6517,272,2182,2,16,0,0,0,0,2550.0,37.537801,127.140004
294,202201,5호선,김포공항,0,0,316,2035,1571,8262,4241,14288,7294,17194,7690,11619,6823,11619,10111,15487,11590,16292,12779,16950,15318,15862,16859,15643,16540,16140,21361,16990,24994,15185,15386,9500,15766,4039,15255,2639,9685,1117,1860,441,3,55,0,0,0,0,0,0,2513.0,37.562434,126.801058
295,202101,5호선,김포공항,1,0,319,1383,1328,5239,3809,11090,5256,13589,4901,10281,4243,8867,6575,9662,6999,10866,8770,12150,12053,12090,12718,11742,12366,11949,16263,11170,20923,10808,14039,7151,13359,3315,11498,1986,5470,730,648,284,2,36,0,0,0,0,0,0,2513.0,37.562434,126.801058
296,202001,5호선,김포공항,12,0,562,2941,1866,10098,5567,15097,7515,18992,8641,12641,7526,14031,10785,16537,11389,18281,13818,18646,16559,18189,19139,17512,18438,18145,23681,17929,33054,17678,21290,11525,17841,5611,15842,3399,14781,2187,4926,1169,376,600,3,12,0,2,0,0,2513.0,37.562434,126.801058
297,202201,5호선,까치산,180,0,20084,1413,37011,7916,105034,8691,142610,18206,70755,16340,41632,17477,37317,19834,39643,24407,37528,27035,32655,31117,31181,40204,31571,48608,29237,63338,27837,115123,15956,91266,13805,57300,14467,72052,7501,39504,2324,15881,2,588,0,0,0,0,0,0,2519.0,37.531768,126.846683
298,202101,5호선,까치산,98,0,19803,1238,34292,7336,96440,8096,127355,17201,62259,14269,34882,14436,29919,17037,31534,20625,31357,23826,27460,26627,25508,35569,25617,42138,24885,57299,24092,105442,14675,87994,13323,54425,12427,59772,6076,28528,2073,11963,1,510,0,0,0,0,0,0,2519.0,37.531768,126.846683
299,202001,5호선,까치산,137,0,21281,1236,39030,9040,122468,10287,158260,22282,81937,19832,51430,19641,45523,22179,47783,26733,44124,30779,39009,35501,35824,45109,36092,55798,36452,68224,37030,117658,23945,111238,18462,69730,15456,63371,13142,57032,6381,37304,1052,10646,18,580,0,5,0,0,2519.0,37.531768,126.846683
300,202201,5호선,답십리,21,0,7855,1002,15483,5764,48212,11422,69680,32826,32192,15417,19386,12398,17770,12543,19511,15063,18505,16140,17157,15832,18310,17857,19574,21315,25634,29891,28576,52474,14498,37510,10469,21262,11042,29863,5840,15042,1595,6466,1,292,0,0,0,0,0,0,2543.0,37.566747,127.052704
301,202101,5호선,답십리,10,0,7052,760,14128,5843,44457,11676,63326,29277,28601,14326,16206,10179,13809,10085,15137,11940,15285,12430,14283,13175,14961,15439,16360,17872,20748,26860,27841,49538,13648,36463,9839,20619,9134,24591,4483,11245,1131,4785,4,403,0,0,0,0,0,0,2543.0,37.566747,127.052704
302,202001,5호선,답십리,15,0,8303,919,16039,6905,51154,11903,79778,34734,36499,17485,23136,13423,20718,13759,22089,15698,22525,18289,20564,18757,21189,20837,22705,24198,27722,31944,36078,55929,19368,45504,12749,25698,11466,24395,8139,24122,3766,15871,494,4585,4,59,0,4,0,0,2543.0,37.566747,127.052704
303,202201,5호선,둔촌동,4,0,3231,960,7545,9386,20695,9037,25771,18240,13675,10690,10117,8507,10388,8406,11416,9717,11178,11319,11102,10946,12431,12143,16728,15790,18687,18348,19605,25238,8881,19274,8029,10208,8704,12738,2725,8178,529,2710,0,4,0,0,0,0,0,0,2555.0,37.527788,127.136248
304,202101,5호선,둔촌동,3,0,3274,972,7196,6105,19135,8438,23304,18132,11635,9170,8206,7135,8441,6927,9206,8340,9021,9073,9639,9123,10051,10300,12264,12363,15095,15772,17998,23605,8950,17147,7156,9881,6543,10308,1940,5461,571,2236,0,0,0,0,0,0,0,0,2555.0,37.527788,127.136248
305,202001,5호선,둔촌동,2,0,3455,555,8052,4701,23077,7803,27579,20487,15913,14384,12321,10324,12530,10661,14559,11326,14884,12420,14070,12751,13780,14896,14824,16989,17820,20771,21290,30194,11932,24569,8399,13615,9111,11248,6746,11389,2502,7311,325,1662,2,10,0,0,0,0,2555.0,37.527788,127.136248
306,202201,5호선,마곡,2,0,2165,1490,6402,4992,20454,12277,21240,46098,11750,29122,9949,12455,9900,10065,10818,10874,11678,11591,12642,11521,15250,10725,17243,12490,27383,14545,39736,22777,15934,16522,11976,9250,12383,11130,4353,7338,1170,2647,4,248,0,0,0,0,0,0,2515.0,37.560183,126.825448
307,202101,5호선,마곡,0,0,1834,1035,5452,4268,16665,9532,17073,35481,8937,23509,7314,9862,7205,7400,7327,7755,8371,8823,9501,8102,11112,8382,13587,8882,20339,10253,31778,15834,13672,13884,8833,7535,7832,8275,3343,4454,1060,1812,4,161,0,0,0,0,0,0,2515.0,37.560183,126.825448
308,202001,5호선,마곡,0,0,1924,1515,5612,5693,21454,9058,21734,29707,10645,15456,8420,6932,7744,5605,8369,6365,8708,7751,8893,7463,9970,8234,13125,9305,19303,10718,24733,16444,10786,15791,7316,8660,5926,7970,3959,8445,2074,5238,296,2102,4,5,0,0,0,0,2515.0,37.560183,126.825448
309,202201,5호선,마장,0,0,2061,490,4874,2970,13386,5643,18814,13616,10444,7903,7995,6862,8015,6876,8603,7391,8201,7062,8138,6639,8140,7875,8338,7805,9474,10475,11227,14955,6413,10314,4826,6819,5625,9132,1933,5005,685,2186,0,75,0,0,0,0,0,0,2542.0,37.5661,127.042973
310,202101,5호선,마장,1,0,2016,616,4404,2825,12413,5320,17510,12660,8625,6608,6070,4746,6035,4961,6421,5474,6534,5631,6587,5633,6671,6427,7151,6546,8278,9046,10808,14073,5630,10077,4090,6496,3940,7806,1412,3584,600,1498,5,197,0,0,0,0,0,0,2542.0,37.5661,127.042973
311,202001,5호선,마장,2,0,2499,605,5067,3586,14579,6291,21667,15365,11877,9863,9292,9347,9586,9042,11279,9309,10595,8969,10825,8312,10396,8666,10492,9423,11342,12110,13681,19047,8312,14354,6194,8278,5845,7422,4624,7258,1821,4689,247,1541,5,61,0,0,0,0,2542.0,37.5661,127.042973
312,202201,5호선,마천,30,0,5336,164,10677,2675,28665,3844,26879,9632,13756,6410,9515,6629,8496,5369,9505,7151,8869,6916,7815,6741,7636,9422,8742,11379,7824,14003,8351,22492,3653,21460,3252,11080,2438,12724,1201,11751,213,3085,0,502,0,0,0,0,0,0,2561.0,37.49499,127.152781
313,202101,5호선,마천,8,0,5423,250,8048,3152,20314,3660,20039,9202,9862,5225,6929,4951,6177,4691,7066,5560,7087,5510,6401,5717,6332,7603,7166,8479,7084,11040,7266,17199,3202,15792,2694,9332,2095,10493,852,5675,166,2381,1,562,0,0,0,0,0,0,2561.0,37.49499,127.152781
314,202001,5호선,마천,2,0,5170,167,7853,4347,19723,3832,19876,9575,11726,6594,8785,6227,8149,5560,8962,6337,8682,6459,7550,7013,7406,8278,8280,10269,9366,12012,8786,15514,3981,16338,2766,9276,2503,8535,1578,8595,594,5580,104,2521,0,36,0,0,0,0,2561.0,37.49499,127.152781
315,202201,5호선,마포,18,0,1972,1232,6290,10729,20724,20319,30514,66087,16367,32441,12126,14884,13166,15026,13911,13307,15618,15190,15793,13923,17087,13986,20956,17349,33171,24658,53161,36639,20275,21366,20832,11714,27960,15966,6025,7586,2166,2912,2,171,0,0,0,0,0,0,2529.0,37.539574,126.945932
316,202101,5호선,마포,3,0,2033,1241,6169,7887,19546,20868,27209,61081,13348,31631,9867,13847,10392,12007,11385,11232,13121,11644,13024,10984,14267,11902,18218,13558,28477,19045,52244,31572,20332,20034,17527,10948,19654,12553,4683,5358,1319,2420,1,312,0,0,0,0,0,0,2529.0,37.539574,126.945932
317,202001,5호선,마포,17,0,2562,1106,7586,6978,23628,20721,38461,72286,19281,35691,15335,17143,16400,16012,17605,15048,20023,17152,19150,16171,20021,16682,21746,19296,31228,26816,59994,46220,24692,29507,19246,16826,21674,14738,15890,13535,7326,8804,1029,2582,5,16,0,3,0,0,2529.0,37.539574,126.945932
318,202201,5호선,명일,1,0,4132,680,11207,2999,30659,5077,29001,10100,14963,8821,12744,7941,12048,8164,12929,9134,12235,9344,11520,10614,10871,14526,11788,14603,11298,19468,11223,30825,6398,27261,5898,13484,5992,16617,2689,12962,489,3519,7,468,0,0,0,0,0,0,2552.0,37.55137,127.143999
319,202101,5호선,명일,0,0,3776,528,10078,2361,29359,4333,27477,8110,13458,6684,9983,5273,9107,5994,9877,6943,9256,7973,8995,8322,8329,10320,8937,12376,8695,15931,9138,30459,5155,26541,4513,12391,4527,15129,1600,7215,440,2779,3,481,0,0,0,0,0,0,2552.0,37.55137,127.143999
320,202001,5호선,명일,2,0,4123,525,11971,2456,36519,4619,35432,9525,17700,8638,15068,8639,14569,8758,15685,9045,14500,10811,12396,12566,12254,14218,12809,17174,12901,20834,11899,33783,6657,35677,5329,16579,5404,15587,3288,15564,1315,9167,251,3181,2,25,0,5,0,0,2552.0,37.55137,127.143999
321,202201,5호선,목동,2,0,6630,933,16851,4871,50895,11887,65614,25818,29991,20374,20909,14486,19648,14112,21386,16612,21160,19556,20044,20070,20479,22903,21711,28568,24419,37929,26438,71380,13974,49846,13202,28125,15629,36895,8636,19365,1638,7374,0,98,0,0,0,0,0,0,2521.0,37.526065,126.864931
322,202101,5호선,목동,6,0,6083,989,16311,4948,47624,10154,58237,24888,26847,18283,17494,12846,16403,12444,16810,14505,17172,16491,17181,17094,17441,19542,17983,24505,21467,35104,23604,65959,12809,50071,12903,27407,15155,29502,4824,14855,1282,5311,2,71,0,0,0,0,0,0,2521.0,37.526065,126.864931
323,202001,5호선,목동,1,0,7388,1495,19136,6350,60038,12359,78058,29391,36363,23915,26187,18003,25116,16509,26857,19613,26356,24477,24340,25779,25117,28833,26383,33078,29991,42968,34650,80230,19545,66082,15297,36679,14869,32879,14746,31563,6205,20112,910,6122,10,41,0,0,0,0,2521.0,37.526065,126.864931
324,202201,5호선,미사,39,0,5527,726,20351,7108,59983,9888,54088,20246,27423,16826,19512,11690,19060,13331,21085,14905,18982,16054,17397,19818,20374,19071,22301,23361,24141,34942,24443,54722,13130,55435,14679,28960,19335,29850,7526,22687,2224,7781,0,1169,0,0,0,0,0,0,2563.0,undefined,undefined
325,202101,5호선,미사,7,0,4806,34,18052,6144,54925,7100,49521,14567,23172,11390,14726,7757,12797,7828,13525,7577,12684,9696,11313,10295,12079,11859,15106,16468,16500,22228,17009,49390,8867,48150,8879,29706,9858,25975,4340,18225,1079,5775,20,939,0,0,0,0,0,0,2563.0,undefined,undefined
