,grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
2758,36139,81275.61706201274,5748528.57366208,2277565913537.4365,"POLYGON ((958535.230213883 1946165.54807064, 958535.230213883 1946265.54807064, 958635.230213883 1946265.54807064, 958635.230213883 1946165.54807064, 958535.230213883 1946165.54807064))",강남구,서울특별시 강남구 논현동 207-1번지,127.031526035,37.513915433,958599.1167187128,1946173.2086135475,"동화빌딩, 구연빌딩, 케이에이엔지빌딩, 미래빌딩",4031.2,2187.2,15521.720000000001,45,0.5,39595.0,192547.0,22.94666666666667,29331666.666666668,26.833333333333332,5
2759,36140,78447.70056756034,5503003.404436997,2141103720009.4744,"POLYGON ((958535.230213883 1946265.54807064, 958535.230213883 1946365.54807064, 958635.230213883 1946365.54807064, 958635.230213883 1946265.54807064, 958535.230213883 1946265.54807064))",강남구,서울특별시 강남구 논현동 88번지,127.03145597,37.514857366,958593.4451789588,1946277.741149305,"남송빌딩, 우신논현빌딩, 승창빌딩 Ⅱ, 메종마루빌딩, 마루빌딩",4086.7,2047.49,14413.48,66,0.5555555555555556,85591.0,215659.0,20.592222222222222,15932222.222222222,23.11111111111111,5
2760,36141,76449.17486982366,5279364.926135149,2002431055541.8608,"POLYGON ((958535.230213883 1946365.54807064, 958535.230213883 1946465.54807064, 958635.230213883 1946465.54807064, 958635.230213883 1946365.54807064, 958535.230213883 1946365.54807064))",강남구,서울특별시 강남구 논현동 82-21번지,127.031905267,37.515803601,958633.6733523564,1946382.5225061183,마진빌,5023.5,2669.93,14072.65,73,0.5,173614.0,102526.0,17.44666666666667,11388333.333333334,21.25,5
2761,36142,73758.55602926303,4939070.646575415,1876861197040.224,"POLYGON ((958535.230213883 1946465.54807064, 958535.230213883 1946565.54807064, 958635.230213883 1946565.54807064, 958635.230213883 1946465.54807064, 958535.230213883 1946465.54807064))",강남구,서울특별시 강남구 논현동 78-14번지,127.03186888,37.517115167,958631.1817849912,1946528.048776311,NoData,2157.0,1164.22,6319.84,44,0.8571428571428571,32302.0,40035.0,24.582857142857144,9819571.42857143,11.857142857142858,5
2762,36143,72012.8195795183,4730383.447310459,1743788631680.6038,"POLYGON ((958535.230213883 1946565.54807064, 958535.230213883 1946665.54807064, 958635.230213883 1946665.54807064, 958635.230213883 1946565.54807064, 958535.230213883 1946565.54807064))",강남구,서울특별시 강남구 논현동 75-6번지,127.031725467,37.517692321,958618.8269973547,1946592.1435845369,NoData,1762.5,988.69,4513.86,29,1.0,37169.0,15754.0,16.978,9125400.0,5.0,5
2763,36144,68892.50580826985,4411030.533982841,1609605364881.884,"POLYGON ((958535.230213883 1946665.54807064, 958535.230213883 1946765.54807064, 958635.230213883 1946765.54807064, 958635.230213883 1946665.54807064, 958535.230213883 1946665.54807064))",강남구,서울특별시 강남구 논현동 72-1번지,127.031690834,37.51856422,958616.248001216,1946688.8907378283,"빌딩 모노폴(Building Monopole), 소리솜씨 빌딩, ESPA빌딩",3043.5,1666.06,7891.75,67,1.0833333333333333,64432.0,75940.0,15.7675,10478583.333333334,16.916666666666668,10
2764,36145,68853.38175110868,4234435.112076909,1505829487720.0825,"POLYGON ((958535.230213883 1946765.54807064, 958535.230213883 1946865.54807064, 958635.230213883 1946865.54807064, 958635.230213883 1946765.54807064, 958535.230213883 1946765.54807064))",강남구,서울특별시 강남구 논현동 65-8번지,127.030799735,37.519562217,958538.0547330312,1946800.0048520209,"라임라이트, 설봉빌딩, 논현동빌딩",4223.7,2196.92,12201.66,90,0.25,65251.0,175772.0,15.0971875,13300812.5,23.6875,10
2765,36146,65560.40452340558,4072851.424611617,1468576555281.3347,"POLYGON ((958535.230213883 1946865.54807064, 958535.230213883 1946965.54807064, 958635.230213883 1946965.54807064, 958635.230213883 1946865.54807064, 958535.230213883 1946865.54807064))",강남구,서울특별시 강남구 논현동 61-6번지,127.03175618,37.52044492,958623.0610964666,1946897.5143290756,"지안빌딩, DMCC빌딩, 호산빌딩, 엠포리아 빌딩, 에이스침대 사옥, 동남빌딩",6148.6,2901.56,30164.24,76,0.8333333333333334,185725.0,202838.0,46.333333333333336,33481666.666666668,28.0,10
2766,36147,66998.60126626195,3927048.808396772,1374828898921.949,"POLYGON ((958535.230213883 1946965.54807064, 958535.230213883 1947065.54807064, 958635.230213883 1947065.54807064, 958635.230213883 1946965.54807064, 958535.230213883 1946965.54807064))",강남구,서울특별시 강남구 신사동 629-41번지,127.031580574,37.521550729,958608.1542533456,1947020.274460778,"더포틴빌딩 인 도산, GIOGIA빌딩, 한서빌딩, SEDEC, 현대썬앤빌, 쎄덱빌딩, 카라코람빌딩",6041.7,3391.96,26101.06,145,0.8333333333333334,270116.0,381161.0,23.229444444444443,17684444.444444444,17.166666666666668,10
2767,36148,65959.06961923376,3612104.000984617,1298969316884.8962,"POLYGON ((958535.230213883 1947065.54807064, 958535.230213883 1947165.54807064, 958635.230213883 1947165.54807064, 958635.230213883 1947065.54807064, 958535.230213883 1947065.54807064))",강남구,서울특별시 강남구 신사동 628-44번지,127.031506398,37.52212923,958601.9192991932,1947084.4883283067,LAMP빌딩,3939.7000000000003,2183.79,13263.98,85,0.6666666666666666,66547.0,159559.0,19.88083333333333,14719083.333333334,20.083333333333332,10
2768,36149,64529.53858819399,3509721.9180664048,1226591043763.4004,"POLYGON ((958535.230213883 1947165.54807064, 958535.230213883 1947265.54807064, 958635.230213883 1947265.54807064, 958635.230213883 1947165.54807064, 958535.230213883 1947165.54807064))",강남구,서울특별시 강남구 신사동 626-42번지,127.031757223,37.523744713,958624.9755387852,1947263.6061838677,"원빌딩, 레아트문클리닉 타워",1698.3,896.63,4868.28,36,0.5,24742.0,39804.0,15.825000000000001,12115000.0,19.666666666666668,10
2769,36150,63961.69092802733,3287675.947154327,1161657853864.1145,"POLYGON ((958535.230213883 1947265.54807064, 958535.230213883 1947365.54807064, 958635.230213883 1947365.54807064, 958635.230213883 1947265.54807064, 958535.230213883 1947265.54807064))",강남구,서울특별시 강남구 신사동 626-40번지,127.031628858,37.523780788,958613.6527702444,1947267.664960395,신사동 Complex,1082.2,634.8199999999999,3264.75,25,0.5,23785.0,38515.0,17.45,10695000.0,14.25,10
2770,36151,62889.43661092439,3232724.0083816014,1092475139520.26,"POLYGON ((958535.230213883 1947365.54807064, 958535.230213883 1947465.54807064, 958635.230213883 1947465.54807064, 958635.230213883 1947365.54807064, 958535.230213883 1947365.54807064))",강남구,서울특별시 강남구 신사동 606-15번지,127.030817602,37.525365079,958542.8446275312,1947443.7899006489,NoData,389.70000000000005,210.79000000000002,806.61,9,0.0,22203.0,7129.0,12.95,9835500.0,34.5,10
2771,36152,62667.297900644975,3265496.5899770344,1025779064710.6218,"POLYGON ((958535.230213883 1947465.54807064, 958535.230213883 1947565.54807064, 958635.230213883 1947565.54807064, 958635.230213883 1947465.54807064, 958535.230213883 1947465.54807064))",강남구,서울특별시 강남구 신사동 607-19번지,127.031217477,37.526217268,958578.6491521812,1947538.1590707407,쟈스미II,1318.2,625.44,2838.46,25,0.2,33917.0,27900.0,12.84,11034800.0,23.6,10
2772,36153,63480.87904711651,3210296.8553681667,932018399459.5552,"POLYGON ((958535.230213883 1947565.54807064, 958535.230213883 1947665.54807064, 958635.230213883 1947665.54807064, 958635.230213883 1947565.54807064, 958535.230213883 1947565.54807064))",강남구,서울특별시 강남구 신사동 620-5번지,127.031298312,37.527141583,958586.3027243724,1947640.6707828208,NoData,1382.8,706.3,4788.98,12,1.0,2141.0,54419.0,15.399999999999999,14290000.0,21.0,10
2773,36154,64954.2199490618,2847431.524742593,890190861761.2114,"POLYGON ((958535.230213883 1947665.54807064, 958535.230213883 1947765.54807064, 958635.230213883 1947765.54807064, 958635.230213883 1947665.54807064, 958535.230213883 1947665.54807064))",강남구,서울특별시 강남구 신사동 620-1번지,127.031343341,37.527653828,958590.5646009436,1947697.481530726,"메디컬뱅크, 압구정스퀘어",4503.7,2528.9,19307.29,36,0.6,58667.0,249465.0,19.113999999999997,21706000.0,23.6,10
2774,36155,62446.30866425581,2706858.8585691783,685201417658.9152,"POLYGON ((958535.230213883 1947765.54807064, 958535.230213883 1947865.54807064, 958635.230213883 1947865.54807064, 958635.230213883 1947765.54807064, 958535.230213883 1947765.54807064))",강남구,서울특별시 강남구 신사동 616-1번지,127.031751551,37.528425372,958627.059456649,1947782.900172325,NoData,865.9,427.41,1926.98,4,1.0,0.0,32621.0,11.5,32940000.0,32.0,10
2775,36163,100441.75925646554,5179144.865285782,2723437048161.029,"POLYGON ((958635.230213883 1943365.54807064, 958635.230213883 1943465.54807064, 958735.230213883 1943465.54807064, 958735.230213883 1943365.54807064, 958635.230213883 1943365.54807064))",강남구,서울특별시 강남구 도곡동 946-10번지,127.033148828,37.488749877,958728.6806169318,1943380.537640849,"뱅뱅별관, 효성벤츠타워, 부영빌딩, 뱅뱅빌딩",6401.2,3232.56,27947.71,68,0.6666666666666666,275483.0,362648.0,24.40777777777778,19047111.111111112,27.22222222222222,10
2776,36164,102681.66153605292,5564902.333243642,2273818057742.277,"POLYGON ((958635.230213883 1943465.54807064, 958635.230213883 1943565.54807064, 958735.230213883 1943565.54807064, 958735.230213883 1943465.54807064, 958635.230213883 1943465.54807064))",강남구,서울특별시 강남구 도곡동 943-1번지,127.032506757,37.489541002,958672.3547680798,1943468.589421457,"뱅뱅플라자, 미진빌딩, 거암빌딩, 옥신타워, 월산빌딩, KB라이프타워",6320.9,3582.88,71071.97,116,1.625,439258.0,733741.0,46.785,29257500.0,21.625,10
2777,36165,105904.24042385184,5783510.065721121,2470595881491.8965,"POLYGON ((958635.230213883 1943565.54807064, 958635.230213883 1943665.54807064, 958735.230213883 1943665.54807064, 958735.230213883 1943565.54807064, 958635.230213883 1943565.54807064))",강남구,서울특별시 강남구 역삼동 837-24번지,127.032463861,37.490571275,958669.130307504,1943582.910266049,르-메이에르 타운,1739.3000000000002,991.76,12850.55,58,0.8,101977.0,147379.0,28.7,15864000.0,19.6,10
2778,36166,108050.9608515737,6158459.665683784,2620420026804.635,"POLYGON ((958635.230213883 1943665.54807064, 958635.230213883 1943765.54807064, 958735.230213883 1943765.54807064, 958735.230213883 1943665.54807064, 958635.230213883 1943665.54807064))",강남구,서울특별시 강남구 역삼동 837-18번지,127.032579896,37.491361403,958679.8232912757,1943670.518843738,"서희스타힐스오피스텔, 삼성애니텔, 동일빌딩",3760.5,2221.32,39202.840000000004,65,1.6,458824.0,243562.0,31.689999999999998,19162000.0,22.8,10
2779,36168,115681.99256872242,6735506.998564879,2943492750882.381,"POLYGON ((958635.230213883 1943865.54807064, 958635.230213883 1943965.54807064, 958735.230213883 1943965.54807064, 958735.230213883 1943865.54807064, 958635.230213883 1943865.54807064))",강남구,서울특별시 강남구 역삼동 833-3번지,127.033047059,37.493729538,958722.4242716556,1943933.042990361,"하나빌딩, 성보역삼빌딩",4808.4,2184.04,13329.52,19,0.6666666666666666,113364.0,202545.0,17.883333333333333,20010000.0,19.0,10
2780,36169,117922.21778064816,7030964.19636589,3138212488003.885,"POLYGON ((958635.230213883 1943965.54807064, 958635.230213883 1944065.54807064, 958735.230213883 1944065.54807064, 958735.230213883 1943965.54807064, 958635.230213883 1943965.54807064))",강남구,서울특별시 강남구 역삼동 830-69번지,127.033023847,37.494166977,958720.6131341432,1943981.584179831,"유성빌딩, CENTRE-19",4662.1,2528.98,20718.18,90,0.75,178388.0,198456.0,22.74,13299916.666666666,16.5,10
2781,36170,119313.7337273306,7316412.715737353,3334582770699.413,"POLYGON ((958635.230213883 1944065.54807064, 958635.230213883 1944165.54807064, 958735.230213883 1944165.54807064, 958735.230213883 1944065.54807064, 958635.230213883 1944065.54807064))",강남구,서울특별시 강남구 역삼동 830-66번지,127.032079216,37.495126103,958637.638878662,1944088.4076645009,네스빌,3613.1,1774.06,11975.509999999998,30,0.75,212014.0,106712.0,20.005000000000003,15980000.0,18.0,10
2782,36171,118256.63023970283,7571379.323150132,3541275534009.3423,"POLYGON ((958635.230213883 1944165.54807064, 958635.230213883 1944265.54807064, 958735.230213883 1944265.54807064, 958735.230213883 1944165.54807064, 958635.230213883 1944165.54807064))",강남구,서울특별시 강남구 역삼동 828-10번지,127.032873686,37.496087577,958708.3966929768,1944194.728157224,"올림피아센타, 한동빌딩 사옥, 유진빌딩, 알티넷빌딩",6528.1,2784.58,32047.839999999997,50,1.6,500727.0,303790.0,32.751999999999995,19368000.0,17.0,10
2783,36172,113681.89188565168,7901698.783357865,3758936307722.762,"POLYGON ((958635.230213883 1944265.54807064, 958635.230213883 1944365.54807064, 958735.230213883 1944365.54807064, 958735.230213883 1944265.54807064, 958635.230213883 1944265.54807064))",강남구,서울특별시 강남구 역삼동 828-5번지,127.032509647,37.496860455,958676.6431778452,1944280.6337430328,NoData,950.1,474.86,4169.7,8,1.0,41423.0,24573.0,26.25,18650000.0,32.0,3
2784,36173,110308.48552553145,8092242.261888494,3979426533606.5054,"POLYGON ((958635.230213883 1944365.54807064, 958635.230213883 1944465.54807064, 958735.230213883 1944465.54807064, 958735.230213883 1944365.54807064, 958635.230213883 1944365.54807064))",강남구,서울특별시 강남구 역삼동 823-39번지,127.032747903,37.498229609,958698.4577851348,1944432.427986276,"라인빌딩, 쁠랑빌딩, 하나빌딩",6773.5,3202.59,34179.53,83,0.5555555555555556,264023.0,465440.0,25.48,24198888.888888888,20.444444444444443,3
2785,36174,106038.03356791296,8165513.685412797,4171080301437.229,"POLYGON ((958635.230213883 1944465.54807064, 958635.230213883 1944565.54807064, 958735.230213883 1944565.54807064, 958735.230213883 1944465.54807064, 958635.230213883 1944465.54807064))",강남구,서울특별시 강남구 역삼동 823-49번지,127.032141942,37.498544037,958645.0685192456,1944467.57783358,"호텔 소울하다, 그랑프리빌딩, 강남역두산위브센티움, 남도빌딩, 호산빌딩, 성곡빌딩",5200.0,2871.89,38880.487,91,1.125,461351.0,341230.0,32.8725,33128750.0,24.375,3
2786,36175,103395.5903776782,8167228.450939316,4318519374760.484,"POLYGON ((958635.230213883 1944565.54807064, 958635.230213883 1944665.54807064, 958735.230213883 1944665.54807064, 958735.230213883 1944565.54807064, 958635.230213883 1944565.54807064))",강남구,서울특별시 강남구 역삼동 648-19번지,127.032045226,37.499699489,958637.156902506,1944595.810330429,"하나금융그룹 강남사옥, 한국지식재산센터",8219.62,4316.43,124294.65,85,7.333333333333333,958885.0,1356341.0,91.21999999999998,65483333.333333336,18.333333333333332,4
2787,36176,100975.64211073144,8189621.890167544,4372488697634.6025,"POLYGON ((958635.230213883 1944665.54807064, 958635.230213883 1944765.54807064, 958735.230213883 1944765.54807064, 958735.230213883 1944665.54807064, 958635.230213883 1944665.54807064))",강남구,서울특별시 강남구 역삼동 647-7번지,127.03270828,37.500455155,958696.1812908272,1944679.3554471356,"SE빌딩, 도연빌딩, 우진빌딩",4372.0,2444.44,15866.630000000001,87,0.5,86525.0,179105.0,19.658333333333335,17493000.0,25.833333333333332,4
2788,36177,98929.9697925493,8066867.587555495,4379359269141.858,"POLYGON ((958635.230213883 1944765.54807064, 958635.230213883 1944865.54807064, 958735.230213883 1944865.54807064, 958735.230213883 1944765.54807064, 958635.230213883 1944765.54807064))",강남구,서울특별시 강남구 역삼동 637-51번지,127.032978244,37.501634941,958720.6930033524,1944810.1267392288,NoData,2151.1,1151.34,5546.4400000000005,47,0.1111111111111111,69173.0,53163.0,13.222222222222221,11323222.222222222,26.22222222222222,4
2789,36180,95914.03130643528,7497903.659384673,4122695795365.6353,"POLYGON ((958635.230213883 1945065.54807064, 958635.230213883 1945165.54807064, 958735.230213883 1945165.54807064, 958735.230213883 1945065.54807064, 958635.230213883 1945065.54807064))",강남구,서울특별시 강남구 역삼동 626-1번지,127.032281013,37.50454231,958660.6685810916,1945132.986960764,NoData,285.7,142.51,661.67,4,1.0,0.0,26382.0,10.5,8930000.0,1.0,4
2790,36181,93205.658285066,7290260.381324897,3975632584516.855,"POLYGON ((958635.230213883 1945165.54807064, 958635.230213883 1945265.54807064, 958735.230213883 1945265.54807064, 958735.230213883 1945165.54807064, 958635.230213883 1945165.54807064))",강남구,서울특별시 강남구 역삼동 609-19번지,127.032853819,37.504865095,958711.4740852608,1945168.5464508336,ABF 빌딩,734.2,362.12,1611.85,8,1.0,203.0,7718.0,10.86,8168500.0,2.0,5
2791,36182,91431.47833006362,7057899.349920585,3811845721507.653,"POLYGON ((958635.230213883 1945265.54807064, 958635.230213883 1945365.54807064, 958735.230213883 1945365.54807064, 958735.230213883 1945265.54807064, 958635.230213883 1945265.54807064))",강남구,서울특별시 강남구 역삼동 605-22번지,127.03307124,37.506078476,958731.3588053898,1945303.0680670585,"건양빌딩, 마티네 차움",4308.1,2270.11,30305.88,62,1.8571428571428572,495424.0,56869.0,26.16,20180000.0,22.428571428571427,5
2792,36183,90826.6773386094,6864396.153046223,3634040954023.895,"POLYGON ((958635.230213883 1945365.54807064, 958635.230213883 1945465.54807064, 958735.230213883 1945465.54807064, 958735.230213883 1945365.54807064, 958635.230213883 1945365.54807064))",강남구,서울특별시 강남구 논현동 206-14번지,127.032172528,37.507058884,958652.4680819152,1945412.2326967204,"마르세움, 태종빌딩, 역삼 노블루체(언주역)",3974.6,1890.19,24420.5,74,1.0,347403.0,199049.0,41.29666666666667,29203333.333333332,18.5,5
2793,36184,90356.30639988172,6682851.486128928,3445290319347.803,"POLYGON ((958635.230213883 1945465.54807064, 958635.230213883 1945565.54807064, 958735.230213883 1945565.54807064, 958735.230213883 1945465.54807064, 958635.230213883 1945465.54807064))",강남구,서울특별시 강남구 논현동 193-39번지,127.032382683,37.507636152,958671.360367598,1945476.1846502773,우남빌딩,1873.7,964.16,6287.04,26,0.75,41059.0,67486.0,19.65,14235000.0,25.75,5
2794,36185,88398.0509179436,6443189.579331654,3265144255469.523,"POLYGON ((958635.230213883 1945565.54807064, 958635.230213883 1945665.54807064, 958735.230213883 1945665.54807064, 958735.230213883 1945565.54807064, 958635.230213883 1945565.54807064))",강남구,서울특별시 강남구 논현동 191-15번지,127.032898449,37.508664115,958717.5108329448,1945590.004328987,"계현빌딩, 양지빌딩, 다원빌딩",2594.3,1334.49,7948.43,59,0.6666666666666666,146865.0,77394.0,19.47,15813333.333333334,18.555555555555557,5
2795,36186,88154.92852433457,6298468.602536805,3093196497262.925,"POLYGON ((958635.230213883 1945665.54807064, 958635.230213883 1945765.54807064, 958735.230213883 1945765.54807064, 958735.230213883 1945665.54807064, 958635.230213883 1945665.54807064))",강남구,서울특별시 강남구 논현동 175-22번지,127.0325844,37.509409476,958690.1657528843,1945672.8353191288,"비앤피빌딩, 파낙스빌딩, 대운빌딩",1305.8,662.26,4946.59,30,1.0,37371.0,50970.0,22.307499999999997,18800000.0,23.25,6
2796,36187,87779.23727793923,6119940.826189053,2927103670031.687,"POLYGON ((958635.230213883 1945765.54807064, 958635.230213883 1945865.54807064, 958735.230213883 1945865.54807064, 958735.230213883 1945765.54807064, 958635.230213883 1945765.54807064))",강남구,서울특별시 강남구 논현동 221-17번지,127.032979463,37.510476175,958725.6686935774,1945791.0055838784,"EDIYA COFFEE, 원일빌딩, 민영빌딩",4157.7,1818.48,14527.369999999999,29,0.75,19985.0,206201.0,22.9025,16732500.0,20.5,6
2797,36188,87139.15502939872,5878839.353901422,2762891472274.06,"POLYGON ((958635.230213883 1945865.54807064, 958635.230213883 1945965.54807064, 958735.230213883 1945965.54807064, 958735.230213883 1945865.54807064, 958635.230213883 1945865.54807064))",강남구,서울특별시 강남구 논현동 220-9번지,127.033054747,37.511435014,958732.8500864648,1945897.3498150927,"우연빌딩, 지영빌딩, 단산논현빌딩, 히아빌딩",5412.599999999999,2783.27,16321.949999999999,50,0.8571428571428571,84383.0,232249.0,21.361428571428572,14031428.57142857,25.0,6
2798,36189,83208.81660175379,5798605.1329405885,2604320574297.0024,"POLYGON ((958635.230213883 1945965.54807064, 958635.230213883 1946065.54807064, 958735.230213883 1946065.54807064, 958735.230213883 1945965.54807064, 958635.230213883 1945965.54807064))",강남구,서울특별시 강남구 논현동 215-15번지,127.032056534,37.512443128,958645.1868907958,1946009.6321156428,성목빌딩,1681.6,900.34,6038.96,28,1.0,42862.0,58265.0,18.905,11790000.0,13.75,6
2799,36190,82095.81675167078,5726221.763164403,2455635214003.121,"POLYGON ((958635.230213883 1946065.54807064, 958635.230213883 1946165.54807064, 958735.230213883 1946165.54807064, 958735.230213883 1946065.54807064, 958635.230213883 1946065.54807064))",강남구,서울특별시 강남구 논현동 213-20번지,127.032696724,37.513362623,958702.2710887556,1946111.3632408665,NoData,2299.81,1212.81,8423.09,44,1.0,15342.0,80278.0,21.698333333333334,13617166.666666666,11.5,6
2800,36191,80783.43494471726,5619266.761061436,2303790321932.25,"POLYGON ((958635.230213883 1946165.54807064, 958635.230213883 1946265.54807064, 958735.230213883 1946265.54807064, 958735.230213883 1946165.54807064, 958635.230213883 1946165.54807064))",강남구,서울특별시 강남구 논현동 208-9번지,127.032901861,37.514051279,958720.7793894346,1946187.675376372,post ville,3159.5,1492.06,14561.87,15,2.0,103269.0,84205.0,21.725,25890000.0,17.5,6
2801,36192,77289.53748834085,5411287.221801307,2166452457733.6987,"POLYGON ((958635.230213883 1946265.54807064, 958635.230213883 1946365.54807064, 958735.230213883 1946365.54807064, 958735.230213883 1946265.54807064, 958635.230213883 1946265.54807064))",강남구,서울특별시 강남구 논현동 88-8번지,127.032299282,37.514786078,958667.9321506668,1946269.4613729413,"제현빌딩, 이룸빌딩, 두오모앤코, 벤쳐캐슬빌딩",4659.700000000001,2506.81,21492.47,62,1.0,88913.0,329501.0,27.669999999999998,22670000.0,18.0,5
2802,36193,75903.1514931874,5178860.810304574,2035853380154.4587,"POLYGON ((958635.230213883 1946365.54807064, 958635.230213883 1946465.54807064, 958735.230213883 1946465.54807064, 958735.230213883 1946365.54807064, 958635.230213883 1946365.54807064))",강남구,서울특별시 강남구 논현동 85-4번지,127.032997337,37.515893126,958730.2312927728,1946391.975154359,"THEMAYBUILDING, 논현오성빌딩, 수산 빌딩",3656.0,1946.72,11852.2,49,0.625,104249.0,118180.0,17.16875,12816250.0,19.75,5
2803,36194,74339.58332879361,4874479.20426547,1910113681089.4065,"POLYGON ((958635.230213883 1946465.54807064, 958635.230213883 1946565.54807064, 958735.230213883 1946565.54807064, 958735.230213883 1946465.54807064, 958635.230213883 1946465.54807064))",강남구,서울특별시 강남구 논현동 78-19번지,127.032021301,37.516770239,958644.4609771308,1946489.714097581,패스워드 빌딩,2216.95,1265.3600000000001,5491.34,44,1.0,21880.0,26778.0,16.21625,9417875.0,5.75,5
2804,36195,71598.9391283911,4670105.916049045,1782650977874.048,"POLYGON ((958635.230213883 1946565.54807064, 958635.230213883 1946665.54807064, 958735.230213883 1946665.54807064, 958735.230213883 1946565.54807064, 958635.230213883 1946565.54807064))",강남구,서울특별시 강남구 논현동 77-28번지,127.032855102,37.517624702,958718.6155725138,1946584.145384831,"코드컴사옥, KOST사옥, 스톤빌딩, 담징빌딩, 아데스코트, 영진빌딩, 나라빌딩",3567.26,1920.48,8360.460000000001,61,0.6363636363636364,96140.0,78627.0,15.521818181818183,9472090.909090908,14.818181818181818,5
2805,36196,70850.52510582998,4477158.692590751,1658209474871.0696,"POLYGON ((958635.230213883 1946665.54807064, 958635.230213883 1946765.54807064, 958735.230213883 1946765.54807064, 958735.230213883 1946665.54807064, 958635.230213883 1946665.54807064))",강남구,서울특별시 강남구 논현동 68-24번지,127.032322879,37.519011487,958672.3478391528,1946738.2344634729,넥서스빌딩,769.9000000000001,407.96,1985.88,16,0.3333333333333333,23976.0,16807.0,13.266666666666666,9550333.333333334,24.0,5
2806,36197,69153.77097873943,4296408.934269412,1610144620214.3108,"POLYGON ((958635.230213883 1946765.54807064, 958635.230213883 1946865.54807064, 958735.230213883 1946865.54807064, 958735.230213883 1946765.54807064, 958635.230213883 1946765.54807064))",강남구,서울특별시 강남구 논현동 68-8번지,127.032362053,37.519296349,958675.96668215,1946769.8209750596,NoData,4318.9,2136.2799999999997,13347.869999999999,65,0.5,64346.0,173205.0,18.855,14303000.0,26.5,15
2807,36198,65659.66795770352,4003212.48766682,1499189643904.1736,"POLYGON ((958635.230213883 1946865.54807064, 958635.230213883 1946965.54807064, 958735.230213883 1946965.54807064, 958735.230213883 1946865.54807064, 958635.230213883 1946865.54807064))",강남구,서울특별시 강남구 논현동 62-7번지,127.032980737,37.520877404,958731.509404804,1946944.9579228917,연승빌딩,1209.7,668.41,10088.115,32,0.5,0.0,109994.0,52.17,36610000.0,15.0,15
2808,36199,66909.812625044,3672094.8637491935,1405251069384.0098,"POLYGON ((958635.230213883 1946965.54807064, 958635.230213883 1947065.54807064, 958735.230213883 1947065.54807064, 958735.230213883 1946965.54807064, 958635.230213883 1946965.54807064))",강남구,서울특별시 강남구 신사동 629-32번지,127.032151736,37.521448004,958658.5685510024,1947008.6265724176,"현대벨로스오피스텔, 평화빌딩",3400.5,1811.4299999999998,13778.67,35,1.25,93824.0,95080.0,26.175,28952500.0,20.5,15
2809,36200,65759.66341416026,3547516.2892079502,1332977542866.6743,"POLYGON ((958635.230213883 1947065.54807064, 958635.230213883 1947165.54807064, 958735.230213883 1947165.54807064, 958735.230213883 1947065.54807064, 958635.230213883 1947065.54807064))",강남구,서울특별시 강남구 신사동 629-19번지,127.032767975,37.522016026,958713.335855382,1947071.3745693776,"선인하우스, 마노빌딩, 리니어 블록",4635.2,2584.539,15167.862,92,0.5714285714285714,120862.0,150960.0,18.868571428571425,16325571.42857143,17.428571428571427,15
2810,36201,63088.49683291024,3492595.2816681843,1267876026585.9172,"POLYGON ((958635.230213883 1947165.54807064, 958635.230213883 1947265.54807064, 958735.230213883 1947265.54807064, 958735.230213883 1947165.54807064, 958635.230213883 1947165.54807064))",강남구,서울특별시 강남구 신사동 627-27번지,127.032394912,37.523101102,958680.9685991688,1947191.921075732,"마르조26, 수연빌딩, 형 빌딩, 글로빌 빌딩, 금수빌딩, ROY빌딩, 태경빌딩, 해담빌딩",4966.68,2654.07,16059.37,100,0.5625,166208.0,246492.0,18.845625,18686875.0,16.5625,15
2811,36202,62402.29814290792,3183600.746912071,1205192517899.1775,"POLYGON ((958635.230213883 1947265.54807064, 958635.230213883 1947365.54807064, 958735.230213883 1947365.54807064, 958735.230213883 1947265.54807064, 958635.230213883 1947265.54807064))",강남구,서울특별시 강남구 신사동 627-14번지,127.032448929,37.523781777,958686.1170877556,1947267.4141886532,포도빌딩,2492.4,1302.03,7612.31,50,0.75,27143.0,67850.0,21.3975,17541250.0,16.375,15
2812,36203,61878.168835712575,3224102.882744211,1143401071495.7505,"POLYGON ((958635.230213883 1947365.54807064, 958635.230213883 1947465.54807064, 958735.230213883 1947465.54807064, 958735.230213883 1947365.54807064, 958635.230213883 1947365.54807064))",강남구,서울특별시 강남구 신사동 624-22번지,127.032090882,37.524696306,958654.9837558082,1947369.0330676883,NoData,5917.1,1994.9499999999998,6452.01,21,1.0,28338.0,26264.0,15.2875,20070000.0,19.75,15
2813,36204,62696.59193958917,3150535.4297739803,1059780938498.982,"POLYGON ((958635.230213883 1947465.54807064, 958635.230213883 1947565.54807064, 958735.230213883 1947565.54807064, 958735.230213883 1947465.54807064, 958635.230213883 1947465.54807064))",강남구,서울특별시 강남구 신사동 624-47번지,127.032312383,37.52558714,958675.0473703328,1947467.768488333,Joshua 1981,2994.45,1575.97,9105.21,48,0.8571428571428571,56131.0,53299.0,21.071428571428573,17011428.57142857,17.571428571428573,15
