,ADM_SECT_C,geometry,idx
41697,11680,"POLYGON ((958435.230213883 1945865.54807064, 958435.230213883 1945965.54807064, 958535.230213883 1945965.54807064, 958535.230213883 1945865.54807064, 958435.230213883 1945865.54807064))",36087
41698,11680,"POLYGON ((958435.230213883 1945965.54807064, 958435.230213883 1946065.54807064, 958535.230213883 1946065.54807064, 958535.230213883 1945965.54807064, 958435.230213883 1945965.54807064))",36088
41699,11680,"POLYGON ((958435.230213883 1946065.54807064, 958435.230213883 1946165.54807064, 958535.230213883 1946165.54807064, 958535.230213883 1946065.54807064, 958435.230213883 1946065.54807064))",36089
41700,11680,"POLYGON ((958435.230213883 1946165.54807064, 958435.230213883 1946265.54807064, 958535.230213883 1946265.54807064, 958535.230213883 1946165.54807064, 958435.230213883 1946165.54807064))",36090
41701,11680,"POLYGON ((958435.230213883 1946265.54807064, 958435.230213883 1946365.54807064, 958535.230213883 1946365.54807064, 958535.230213883 1946265.54807064, 958435.230213883 1946265.54807064))",36091
41702,11680,"POLYGON ((958435.230213883 1946365.54807064, 958435.230213883 1946465.54807064, 958535.230213883 1946465.54807064, 958535.230213883 1946365.54807064, 958435.230213883 1946365.54807064))",36092
41703,11680,"POLYGON ((958435.230213883 1946465.54807064, 958435.230213883 1946565.54807064, 958535.230213883 1946565.54807064, 958535.230213883 1946465.54807064, 958435.230213883 1946465.54807064))",36093
41704,11680,"POLYGON ((958435.230213883 1946565.54807064, 958435.230213883 1946665.54807064, 958535.230213883 1946665.54807064, 958535.230213883 1946565.54807064, 958435.230213883 1946565.54807064))",36094
41705,11680,"POLYGON ((958435.230213883 1946665.54807064, 958435.230213883 1946765.54807064, 958535.230213883 1946765.54807064, 958535.230213883 1946665.54807064, 958435.230213883 1946665.54807064))",36095
41706,11680,"POLYGON ((958435.230213883 1946765.54807064, 958435.230213883 1946865.54807064, 958535.230213883 1946865.54807064, 958535.230213883 1946765.54807064, 958435.230213883 1946765.54807064))",36096
41707,11680,"POLYGON ((958435.230213883 1946865.54807064, 958435.230213883 1946965.54807064, 958535.230213883 1946965.54807064, 958535.230213883 1946865.54807064, 958435.230213883 1946865.54807064))",36097
41708,11680,"POLYGON ((958435.230213883 1946965.54807064, 958435.230213883 1947065.54807064, 958535.230213883 1947065.54807064, 958535.230213883 1946965.54807064, 958435.230213883 1946965.54807064))",36098
41709,11680,"POLYGON ((958435.230213883 1947065.54807064, 958435.230213883 1947165.54807064, 958535.230213883 1947165.54807064, 958535.230213883 1947065.54807064, 958435.230213883 1947065.54807064))",36099
41710,11680,"POLYGON ((958435.230213883 1947165.54807064, 958435.230213883 1947265.54807064, 958535.230213883 1947265.54807064, 958535.230213883 1947165.54807064, 958435.230213883 1947165.54807064))",36100
41711,11680,"POLYGON ((958435.230213883 1947265.54807064, 958435.230213883 1947365.54807064, 958535.230213883 1947365.54807064, 958535.230213883 1947265.54807064, 958435.230213883 1947265.54807064))",36101
41712,11680,"POLYGON ((958435.230213883 1947365.54807064, 958435.230213883 1947465.54807064, 958535.230213883 1947465.54807064, 958535.230213883 1947365.54807064, 958435.230213883 1947365.54807064))",36102
41713,11680,"POLYGON ((958435.230213883 1947465.54807064, 958435.230213883 1947565.54807064, 958535.230213883 1947565.54807064, 958535.230213883 1947465.54807064, 958435.230213883 1947465.54807064))",36103
41714,11680,"POLYGON ((958435.230213883 1947565.54807064, 958435.230213883 1947665.54807064, 958535.230213883 1947665.54807064, 958535.230213883 1947565.54807064, 958435.230213883 1947565.54807064))",36104
41715,11680,"POLYGON ((958435.230213883 1947665.54807064, 958435.230213883 1947765.54807064, 958535.230213883 1947765.54807064, 958535.230213883 1947665.54807064, 958435.230213883 1947665.54807064))",36105
41716,11680,"POLYGON ((958435.230213883 1947765.54807064, 958435.230213883 1947865.54807064, 958535.230213883 1947865.54807064, 958535.230213883 1947765.54807064, 958435.230213883 1947765.54807064))",36106
41717,11680,"POLYGON ((958435.230213883 1947865.54807064, 958435.230213883 1947965.54807064, 958535.230213883 1947965.54807064, 958535.230213883 1947865.54807064, 958435.230213883 1947865.54807064))",36107
41718,11680,"POLYGON ((958435.230213883 1947965.54807064, 958435.230213883 1948065.54807064, 958535.230213883 1948065.54807064, 958535.230213883 1947965.54807064, 958435.230213883 1947965.54807064))",36108
41719,11680,"POLYGON ((958435.230213883 1948065.54807064, 958435.230213883 1948165.54807064, 958535.230213883 1948165.54807064, 958535.230213883 1948065.54807064, 958435.230213883 1948065.54807064))",36109
41720,11680,"POLYGON ((958435.230213883 1948165.54807064, 958435.230213883 1948265.54807064, 958535.230213883 1948265.54807064, 958535.230213883 1948165.54807064, 958435.230213883 1948165.54807064))",36110
41721,11680,"POLYGON ((958435.230213883 1948265.54807064, 958435.230213883 1948365.54807064, 958535.230213883 1948365.54807064, 958535.230213883 1948265.54807064, 958435.230213883 1948265.54807064))",36111
41722,11680,"POLYGON ((958435.230213883 1948365.54807064, 958435.230213883 1948465.54807064, 958535.230213883 1948465.54807064, 958535.230213883 1948365.54807064, 958435.230213883 1948365.54807064))",36112
41723,11680,"POLYGON ((958435.230213883 1948465.54807064, 958435.230213883 1948565.54807064, 958535.230213883 1948565.54807064, 958535.230213883 1948465.54807064, 958435.230213883 1948465.54807064))",36113
41729,11680,"POLYGON ((958535.230213883 1943665.54807064, 958535.230213883 1943765.54807064, 958635.230213883 1943765.54807064, 958635.230213883 1943665.54807064, 958535.230213883 1943665.54807064))",36114
41730,11680,"POLYGON ((958535.230213883 1943765.54807064, 958535.230213883 1943865.54807064, 958635.230213883 1943865.54807064, 958635.230213883 1943765.54807064, 958535.230213883 1943765.54807064))",36115
41731,11680,"POLYGON ((958535.230213883 1943865.54807064, 958535.230213883 1943965.54807064, 958635.230213883 1943965.54807064, 958635.230213883 1943865.54807064, 958535.230213883 1943865.54807064))",36116
41732,11680,"POLYGON ((958535.230213883 1943965.54807064, 958535.230213883 1944065.54807064, 958635.230213883 1944065.54807064, 958635.230213883 1943965.54807064, 958535.230213883 1943965.54807064))",36117
41733,11680,"POLYGON ((958535.230213883 1944065.54807064, 958535.230213883 1944165.54807064, 958635.230213883 1944165.54807064, 958635.230213883 1944065.54807064, 958535.230213883 1944065.54807064))",36118
41734,11680,"POLYGON ((958535.230213883 1944165.54807064, 958535.230213883 1944265.54807064, 958635.230213883 1944265.54807064, 958635.230213883 1944165.54807064, 958535.230213883 1944165.54807064))",36119
41735,11680,"POLYGON ((958535.230213883 1944265.54807064, 958535.230213883 1944365.54807064, 958635.230213883 1944365.54807064, 958635.230213883 1944265.54807064, 958535.230213883 1944265.54807064))",36120
41736,11680,"POLYGON ((958535.230213883 1944365.54807064, 958535.230213883 1944465.54807064, 958635.230213883 1944465.54807064, 958635.230213883 1944365.54807064, 958535.230213883 1944365.54807064))",36121
41737,11680,"POLYGON ((958535.230213883 1944465.54807064, 958535.230213883 1944565.54807064, 958635.230213883 1944565.54807064, 958635.230213883 1944465.54807064, 958535.230213883 1944465.54807064))",36122
41738,11680,"POLYGON ((958535.230213883 1944565.54807064, 958535.230213883 1944665.54807064, 958635.230213883 1944665.54807064, 958635.230213883 1944565.54807064, 958535.230213883 1944565.54807064))",36123
41739,11680,"POLYGON ((958535.230213883 1944665.54807064, 958535.230213883 1944765.54807064, 958635.230213883 1944765.54807064, 958635.230213883 1944665.54807064, 958535.230213883 1944665.54807064))",36124
41740,11680,"POLYGON ((958535.230213883 1944765.54807064, 958535.230213883 1944865.54807064, 958635.230213883 1944865.54807064, 958635.230213883 1944765.54807064, 958535.230213883 1944765.54807064))",36125
41741,11680,"POLYGON ((958535.230213883 1944865.54807064, 958535.230213883 1944965.54807064, 958635.230213883 1944965.54807064, 958635.230213883 1944865.54807064, 958535.230213883 1944865.54807064))",36126
41742,11680,"POLYGON ((958535.230213883 1944965.54807064, 958535.230213883 1945065.54807064, 958635.230213883 1945065.54807064, 958635.230213883 1944965.54807064, 958535.230213883 1944965.54807064))",36127
41743,11680,"POLYGON ((958535.230213883 1945065.54807064, 958535.230213883 1945165.54807064, 958635.230213883 1945165.54807064, 958635.230213883 1945065.54807064, 958535.230213883 1945065.54807064))",36128
41744,11680,"POLYGON ((958535.230213883 1945165.54807064, 958535.230213883 1945265.54807064, 958635.230213883 1945265.54807064, 958635.230213883 1945165.54807064, 958535.230213883 1945165.54807064))",36129
41745,11680,"POLYGON ((958535.230213883 1945265.54807064, 958535.230213883 1945365.54807064, 958635.230213883 1945365.54807064, 958635.230213883 1945265.54807064, 958535.230213883 1945265.54807064))",36130
41746,11680,"POLYGON ((958535.230213883 1945365.54807064, 958535.230213883 1945465.54807064, 958635.230213883 1945465.54807064, 958635.230213883 1945365.54807064, 958535.230213883 1945365.54807064))",36131
41747,11680,"POLYGON ((958535.230213883 1945465.54807064, 958535.230213883 1945565.54807064, 958635.230213883 1945565.54807064, 958635.230213883 1945465.54807064, 958535.230213883 1945465.54807064))",36132
41748,11680,"POLYGON ((958535.230213883 1945565.54807064, 958535.230213883 1945665.54807064, 958635.230213883 1945665.54807064, 958635.230213883 1945565.54807064, 958535.230213883 1945565.54807064))",36133
41749,11680,"POLYGON ((958535.230213883 1945665.54807064, 958535.230213883 1945765.54807064, 958635.230213883 1945765.54807064, 958635.230213883 1945665.54807064, 958535.230213883 1945665.54807064))",36134
41750,11680,"POLYGON ((958535.230213883 1945765.54807064, 958535.230213883 1945865.54807064, 958635.230213883 1945865.54807064, 958635.230213883 1945765.54807064, 958535.230213883 1945765.54807064))",36135
41751,11680,"POLYGON ((958535.230213883 1945865.54807064, 958535.230213883 1945965.54807064, 958635.230213883 1945965.54807064, 958635.230213883 1945865.54807064, 958535.230213883 1945865.54807064))",36136
41752,11680,"POLYGON ((958535.230213883 1945965.54807064, 958535.230213883 1946065.54807064, 958635.230213883 1946065.54807064, 958635.230213883 1945965.54807064, 958535.230213883 1945965.54807064))",36137
41753,11680,"POLYGON ((958535.230213883 1946065.54807064, 958535.230213883 1946165.54807064, 958635.230213883 1946165.54807064, 958635.230213883 1946065.54807064, 958535.230213883 1946065.54807064))",36138
41754,11680,"POLYGON ((958535.230213883 1946165.54807064, 958535.230213883 1946265.54807064, 958635.230213883 1946265.54807064, 958635.230213883 1946165.54807064, 958535.230213883 1946165.54807064))",36139
41755,11680,"POLYGON ((958535.230213883 1946265.54807064, 958535.230213883 1946365.54807064, 958635.230213883 1946365.54807064, 958635.230213883 1946265.54807064, 958535.230213883 1946265.54807064))",36140
41756,11680,"POLYGON ((958535.230213883 1946365.54807064, 958535.230213883 1946465.54807064, 958635.230213883 1946465.54807064, 958635.230213883 1946365.54807064, 958535.230213883 1946365.54807064))",36141
41757,11680,"POLYGON ((958535.230213883 1946465.54807064, 958535.230213883 1946565.54807064, 958635.230213883 1946565.54807064, 958635.230213883 1946465.54807064, 958535.230213883 1946465.54807064))",36142
41758,11680,"POLYGON ((958535.230213883 1946565.54807064, 958535.230213883 1946665.54807064, 958635.230213883 1946665.54807064, 958635.230213883 1946565.54807064, 958535.230213883 1946565.54807064))",36143
41759,11680,"POLYGON ((958535.230213883 1946665.54807064, 958535.230213883 1946765.54807064, 958635.230213883 1946765.54807064, 958635.230213883 1946665.54807064, 958535.230213883 1946665.54807064))",36144
41760,11680,"POLYGON ((958535.230213883 1946765.54807064, 958535.230213883 1946865.54807064, 958635.230213883 1946865.54807064, 958635.230213883 1946765.54807064, 958535.230213883 1946765.54807064))",36145
41761,11680,"POLYGON ((958535.230213883 1946865.54807064, 958535.230213883 1946965.54807064, 958635.230213883 1946965.54807064, 958635.230213883 1946865.54807064, 958535.230213883 1946865.54807064))",36146
41762,11680,"POLYGON ((958535.230213883 1946965.54807064, 958535.230213883 1947065.54807064, 958635.230213883 1947065.54807064, 958635.230213883 1946965.54807064, 958535.230213883 1946965.54807064))",36147
41763,11680,"POLYGON ((958535.230213883 1947065.54807064, 958535.230213883 1947165.54807064, 958635.230213883 1947165.54807064, 958635.230213883 1947065.54807064, 958535.230213883 1947065.54807064))",36148
41764,11680,"POLYGON ((958535.230213883 1947165.54807064, 958535.230213883 1947265.54807064, 958635.230213883 1947265.54807064, 958635.230213883 1947165.54807064, 958535.230213883 1947165.54807064))",36149
41765,11680,"POLYGON ((958535.230213883 1947265.54807064, 958535.230213883 1947365.54807064, 958635.230213883 1947365.54807064, 958635.230213883 1947265.54807064, 958535.230213883 1947265.54807064))",36150
41766,11680,"POLYGON ((958535.230213883 1947365.54807064, 958535.230213883 1947465.54807064, 958635.230213883 1947465.54807064, 958635.230213883 1947365.54807064, 958535.230213883 1947365.54807064))",36151
41767,11680,"POLYGON ((958535.230213883 1947465.54807064, 958535.230213883 1947565.54807064, 958635.230213883 1947565.54807064, 958635.230213883 1947465.54807064, 958535.230213883 1947465.54807064))",36152
41768,11680,"POLYGON ((958535.230213883 1947565.54807064, 958535.230213883 1947665.54807064, 958635.230213883 1947665.54807064, 958635.230213883 1947565.54807064, 958535.230213883 1947565.54807064))",36153
41769,11680,"POLYGON ((958535.230213883 1947665.54807064, 958535.230213883 1947765.54807064, 958635.230213883 1947765.54807064, 958635.230213883 1947665.54807064, 958535.230213883 1947665.54807064))",36154
41770,11680,"POLYGON ((958535.230213883 1947765.54807064, 958535.230213883 1947865.54807064, 958635.230213883 1947865.54807064, 958635.230213883 1947765.54807064, 958535.230213883 1947765.54807064))",36155
41771,11680,"POLYGON ((958535.230213883 1947865.54807064, 958535.230213883 1947965.54807064, 958635.230213883 1947965.54807064, 958635.230213883 1947865.54807064, 958535.230213883 1947865.54807064))",36156
41772,11680,"POLYGON ((958535.230213883 1947965.54807064, 958535.230213883 1948065.54807064, 958635.230213883 1948065.54807064, 958635.230213883 1947965.54807064, 958535.230213883 1947965.54807064))",36157
41773,11680,"POLYGON ((958535.230213883 1948065.54807064, 958535.230213883 1948165.54807064, 958635.230213883 1948165.54807064, 958635.230213883 1948065.54807064, 958535.230213883 1948065.54807064))",36158
41774,11680,"POLYGON ((958535.230213883 1948165.54807064, 958535.230213883 1948265.54807064, 958635.230213883 1948265.54807064, 958635.230213883 1948165.54807064, 958535.230213883 1948165.54807064))",36159
41775,11680,"POLYGON ((958535.230213883 1948265.54807064, 958535.230213883 1948365.54807064, 958635.230213883 1948365.54807064, 958635.230213883 1948265.54807064, 958535.230213883 1948265.54807064))",36160
41776,11680,"POLYGON ((958535.230213883 1948365.54807064, 958535.230213883 1948465.54807064, 958635.230213883 1948465.54807064, 958635.230213883 1948365.54807064, 958535.230213883 1948365.54807064))",36161
