,사용월,호선명,지하철역,0405O,0405D,0506O,0506D,0607O,0607D,0708O,0708D,0809O,0809D,0910O,0910D,1011O,1011D,1112O,1112D,1213O,1213D,1314O,1314D,1415O,1415D,1516O,1516D,1617O,1617D,1718O,1718D,1819O,1819D,1920O,1920D,2021O,2021D,2122O,2122D,2223O,2223D,2324O,2324D,0001O,0001D,0102O,0102D,0203O,0203D,0304O,0304D,code,y,x,year,x_5179,y_5179
1501,201801,9호선,증미,3,0,2171,573,6878,2742,21336,8012,20343,39044,10681,13813,8905,7451,9032,7675,9604,7708,9930,8833,9824,10196,10600,10725,10682,11601,13283,11943,34774,19400,13166,20247,7637,12170,6760,9845,4666,9345,2064,6122,256,2098,0,10,0,0,0,0,4108.0,37.557402,126.861939,2018,943644.6400928749,1951085.961962669
1502,202201,9호선,흑석,0,0,2903,949,4906,5764,14476,10309,19134,15620,12361,11488,11016,9818,10789,8315,11318,9478,11739,11368,12200,9902,13304,11740,15749,12974,18636,16067,13304,24086,7529,15107,7292,10713,8567,13729,4045,7410,976,3085,0,4,0,0,0,0,0,0,4119.0,37.50877,126.963708,2022,952602.4742572086,1945634.3553093474
1503,202101,9호선,흑석,10,0,2439,882,4604,5196,12833,8901,17417,12286,10441,9240,8602,7859,8835,6640,8753,7428,9359,9215,9738,7699,10080,9779,12291,10685,15301,13682,11210,20874,6950,14857,6539,10064,6045,11439,3095,5058,892,2414,0,5,0,0,0,0,0,0,4119.0,37.50877,126.963708,2021,952602.4742572086,1945634.3553093474
1504,202001,9호선,흑석,9,0,3025,845,5552,4658,15268,10660,22821,16839,15459,15579,13815,13334,14260,11158,15813,13037,15048,14598,14810,12706,16256,15173,17722,16249,22659,19297,18958,28168,11520,22446,9727,14160,8720,12493,8337,12585,4473,9326,779,2816,4,63,0,0,0,0,4119.0,37.50877,126.963708,2020,952602.4742572086,1945634.3553093474
1505,201901,9호선,흑석,3,0,3129,954,5502,5565,16984,12062,23062,19027,15342,16724,13222,13291,14663,12822,15674,14276,16388,15229,15646,14555,17563,15647,19894,15819,24703,19537,21138,28765,13097,24630,10959,14578,9640,12404,8696,13631,4705,10061,825,3238,2,95,0,0,0,0,4119.0,37.50877,126.963708,2019,952602.4742572086,1945634.3553093474
1506,201801,9호선,흑석,1,0,3362,1562,6216,8319,16080,11349,21899,17369,14887,16288,12328,12383,13304,9890,14754,12485,15339,14268,14193,13409,15526,13556,18273,14282,23382,17931,19272,25431,11663,23324,8871,13828,8073,12984,7527,13223,4187,9221,712,2867,1,116,0,0,0,0,4119.0,37.50877,126.963708,2018,952602.4742572086,1945634.3553093474
1507,202201,경강선,경기광주,0,0,2141,260,11685,1837,34068,4440,34868,7038,17292,3902,11760,3843,10427,4655,10248,5404,9522,6746,8085,7157,7631,8768,8329,12419,8532,16639,7576,30798,3656,26776,2572,15966,2573,16480,1165,8595,284,3636,0,33,0,0,0,0,0,0,1504.0,37.399907,126.630347,2022,923028.0359812481,1933776.6489161057
1508,202101,경강선,경기광주,0,0,2061,269,10449,1829,28437,4109,27367,6918,13597,3601,8823,2890,7631,3568,7401,4130,6929,5185,5767,5188,5459,6711,5955,8792,7163,13545,6766,25894,3306,22693,2412,14713,2179,13837,821,5367,225,2131,0,11,0,0,0,0,0,0,1504.0,37.399907,126.630347,2021,923028.0359812481,1933776.6489161057
1509,202001,경강선,경기광주,0,0,1934,283,10491,2014,30362,4302,35383,6658,19593,4379,13569,4001,12094,4699,11967,5655,10766,6541,9098,7632,8578,9823,9164,12627,9745,16049,9218,29055,4567,27451,3185,18337,2681,15123,1649,10058,704,8207,0,60,0,0,0,0,0,0,1504.0,37.399907,126.630347,2020,923028.0359812481,1933776.6489161057
1510,201901,경강선,경기광주,0,0,1561,134,11283,1571,29898,4056,36161,7142,20032,4099,13192,3837,11647,4331,11403,5141,10308,6349,8971,7063,7837,9390,8967,11938,9336,15482,8963,28036,4764,28131,2876,18849,2362,15946,1588,10679,713,8749,0,41,0,0,0,0,0,0,1504.0,37.399907,126.630347,2019,923028.0359812481,1933776.6489161057
1511,201801,경강선,경기광주,0,0,1169,133,7828,1734,26448,4469,29962,6495,16078,3593,11560,3250,10176,3829,10145,4474,8892,5614,7850,6569,6883,7949,7684,10216,8708,13721,8561,23984,4235,25250,2601,16893,2145,14021,1510,9429,585,7357,2,40,0,0,0,0,0,0,1504.0,37.399907,126.630347,2018,923028.0359812481,1933776.6489161057
1512,202201,경강선,곤지암,0,0,626,111,1836,1205,5478,4707,5551,5714,3869,2496,2970,2561,4102,2453,3559,2904,2952,2953,3076,2916,3264,2886,3518,3415,6200,3974,6314,4741,2463,5246,1745,2965,1197,3531,524,2288,264,1028,0,1,0,0,0,0,0,0,1506.0,37.351315,127.34674,2022,986426.517936439,1928042.0370703903
1513,202101,경강선,곤지암,1,0,523,102,1290,1145,5101,4252,4659,4647,3270,1969,2051,1451,2287,1429,2189,1761,2145,1779,2262,1766,2256,1981,2535,2374,4958,3052,5147,4095,1892,4643,1178,2368,784,3066,264,1528,122,688,0,0,0,0,0,0,0,0,1506.0,37.351315,127.34674,2021,986426.517936439,1928042.0370703903
1514,202001,경강선,곤지암,2,0,581,99,1814,917,5423,4241,5136,5097,4574,2167,3475,2172,4276,2048,3577,2689,3470,2611,3128,2740,3295,3277,3637,3828,5607,4054,6363,5228,2744,5490,1620,3261,1062,3585,551,2555,278,2017,0,0,0,0,0,0,0,0,1506.0,37.351315,127.34674,2020,986426.517936439,1928042.0370703903
1515,201901,경강선,곤지암,1,0,580,90,1688,921,5894,4493,5686,4901,4694,2493,3431,2024,4018,2183,3410,2541,3658,2502,3121,2672,3044,3090,3368,3684,5438,3834,6002,4939,2887,5824,1578,3154,1000,3679,539,2709,291,2166,0,0,0,0,0,0,0,0,1506.0,37.351315,127.34674,2019,986426.517936439,1928042.0370703903
1516,201801,경강선,곤지암,1,0,531,143,1653,915,5258,4165,5059,5796,4384,2381,3252,1943,3792,1968,3247,2351,3864,2272,3075,2536,2777,3100,3073,3349,5405,3758,6251,4715,2617,5542,1579,3127,1080,3462,538,2675,259,2064,0,0,0,0,0,0,0,0,1506.0,37.351315,127.34674,2018,986426.517936439,1928042.0370703903
1517,202201,경강선,부발,4,0,585,23,1955,1308,5028,4807,4040,4646,3424,1981,3020,1717,4460,2499,3480,2906,3140,2219,4231,2644,3527,3067,3674,2710,5675,3682,5206,3863,3642,5283,2021,3500,1419,3375,625,3461,185,1556,0,515,0,0,0,0,0,0,1509.0,37.260192,127.490277,2022,999137.8424248163,1917921.974003263
1518,202101,경강선,부발,0,0,532,29,1301,1036,3204,3665,3060,4381,2222,1723,1871,1268,2037,1308,2172,1442,1877,1550,2038,1402,2433,1721,2755,1972,4696,2674,4860,2976,2091,3861,1757,2826,1207,2549,499,2220,213,1068,0,404,0,0,0,0,0,0,1509.0,37.260192,127.490277,2021,999137.8424248163,1917921.974003263
1519,202001,경강선,부발,1,0,527,27,2031,1119,4371,3795,4470,4203,3686,1724,3292,1536,3302,1769,3581,1673,2851,2127,2806,2248,3191,2272,3496,3088,5154,3832,5830,3765,2236,4865,1918,3666,1447,2942,925,3047,389,2251,1,1297,0,0,0,0,0,0,1509.0,37.260192,127.490277,2020,999137.8424248163,1917921.974003263
1520,201901,경강선,부발,1,0,594,20,2064,1007,4360,4022,4180,4156,3612,1616,3321,1144,2994,1432,3217,1532,2494,1947,2179,2050,2715,2338,2707,2550,4369,3695,5735,3678,2107,4796,1964,3421,1327,2844,992,2875,408,2170,3,1147,0,0,0,0,0,0,1509.0,37.260192,127.490277,2019,999137.8424248163,1917921.974003263
1521,201801,경강선,부발,0,0,493,6,1877,1350,4128,3751,3905,3556,3274,1454,2868,1092,2727,1251,2910,1495,2514,1737,1916,1710,2246,1972,2464,2553,4011,3108,5771,3362,1864,4575,1970,3043,1231,2688,1106,2610,433,1989,2,1027,0,0,0,0,0,0,1509.0,37.260192,127.490277,2018,999137.8424248163,1917921.974003263
1522,202201,경강선,삼동,0,0,1117,105,3257,829,10167,2089,10805,2341,5941,1016,3861,1000,2990,1363,2670,1418,2565,1690,2152,2248,2120,2617,2262,3787,3155,5329,2527,8020,1033,7841,826,4764,674,5162,335,3112,45,721,1,15,0,0,0,0,0,0,1503.0,37.409522,127.20336,2022,973748.3332125386,1934529.8151215084
1523,202101,경강선,삼동,0,0,813,112,3090,666,9596,2129,11315,2417,5217,1219,3128,1003,2213,1198,1942,1202,2095,1498,1747,1711,1555,2209,1673,3285,2455,4774,2456,7784,1039,7754,823,4604,843,4889,375,2064,76,539,3,16,0,0,0,0,0,0,1503.0,37.409522,127.20336,2021,973748.3332125386,1934529.8151215084
1524,202001,경강선,삼동,0,0,961,89,3518,821,9959,1824,12523,2145,7223,982,4134,898,2970,1284,3116,1406,3116,1668,2360,2187,2186,2479,2209,3962,2934,4947,2873,7534,1343,8027,912,4957,676,4597,392,3830,126,1916,4,29,0,0,0,0,0,0,1503.0,37.409522,127.20336,2020,973748.3332125386,1934529.8151215084
1525,201901,경강선,삼동,1,1,688,119,3220,831,10584,1616,13570,2114,7303,860,3849,738,2956,1034,3023,1235,2807,1422,1946,2072,1949,2152,1969,3328,2959,4349,2745,7664,1051,8511,718,5127,638,4598,376,4153,120,1859,1,25,0,0,0,0,0,0,1503.0,37.409522,127.20336,2019,973748.3332125386,1934529.8151215084
1526,201801,경강선,삼동,0,0,471,80,2498,601,9752,1512,11818,2066,5326,690,2950,622,2388,843,2364,859,2294,1104,1812,1559,1607,1753,1665,2531,2429,3334,2648,6005,1285,7404,722,4271,601,3714,348,3249,114,1569,3,29,0,0,0,0,0,0,1503.0,37.409522,127.20336,2018,973748.3332125386,1934529.8151215084
1527,202201,경강선,세종대왕릉,1,0,189,0,397,47,906,439,765,508,521,307,578,294,478,412,501,457,521,389,468,554,406,527,538,599,578,678,610,649,220,899,135,347,78,456,31,241,10,196,0,45,0,0,0,0,0,0,1510.0,37.295309,127.570938,2022,1006287.2912586525,1921820.1140300229
1528,202101,경강선,세종대왕릉,0,0,138,0,358,23,599,379,532,446,414,230,360,203,327,321,349,313,347,217,344,365,410,355,393,463,543,450,468,379,130,656,78,265,54,291,22,135,3,130,0,18,0,0,0,0,0,0,1510.0,37.295309,127.570938,2021,1006287.2912586525,1921820.1140300229
1529,202001,경강선,세종대왕릉,0,0,168,4,400,63,744,372,1058,465,778,342,771,308,648,415,606,484,554,399,559,722,578,604,587,693,620,663,644,613,230,1040,157,513,104,497,47,263,18,370,2,112,0,0,0,0,0,0,1510.0,37.295309,127.570938,2020,1006287.2912586525,1921820.1140300229
1530,201901,경강선,세종대왕릉,0,0,174,24,335,47,833,316,785,292,708,293,727,281,646,437,526,472,534,388,524,570,561,607,491,655,495,565,475,580,165,966,94,418,81,447,37,241,12,352,1,126,0,0,0,0,0,0,1510.0,37.295309,127.570938,2019,1006287.2912586525,1921820.1140300229
1531,201801,경강선,세종대왕릉,0,0,152,27,384,36,685,273,765,324,605,283,651,238,576,416,484,430,524,328,479,567,516,483,542,588,499,483,489,510,184,899,105,395,73,421,43,211,18,313,1,104,0,0,0,0,0,0,1510.0,37.295309,127.570938,2018,1006287.2912586525,1921820.1140300229
1532,202201,경강선,신둔도예촌,2,0,402,88,1845,343,5078,1879,3541,2680,2572,1147,2192,877,1897,1150,2036,1436,1788,1291,1604,1406,1561,1692,1786,1963,3412,2735,2523,3401,1004,3704,832,2293,615,2718,211,1872,45,708,0,0,0,0,0,0,0,0,1507.0,37.317185,127.40476,2022,991561.2477065907,1924248.9090658005
1533,202101,경강선,신둔도예촌,0,0,447,100,1409,305,3542,1479,2742,2492,1511,1016,1279,598,1183,775,1305,997,1247,880,1029,845,1049,1148,1340,1385,2931,1712,2227,2456,835,3045,678,1571,421,1677,139,957,40,474,0,0,0,0,0,0,0,0,1507.0,37.317185,127.40476,2021,991561.2477065907,1924248.9090658005
1534,202001,경강선,신둔도예촌,0,0,481,72,1658,307,3955,1675,3697,2910,2582,1085,2448,689,2060,1061,2021,1300,1863,1263,1509,1236,1593,1656,1834,1834,3641,2625,2714,3092,1110,3403,786,2224,599,2385,254,1833,118,1610,0,0,0,0,0,0,0,0,1507.0,37.317185,127.40476,2020,991561.2477065907,1924248.9090658005
1535,201901,경강선,신둔도예촌,0,0,405,34,1543,279,3898,1494,3866,2740,2597,1072,2301,802,1899,931,1935,1087,1608,1002,1342,1183,1367,1445,1538,1877,3597,2267,2566,2989,955,3424,779,2148,680,2252,274,1791,110,1536,0,1,0,0,0,0,0,0,1507.0,37.317185,127.40476,2019,991561.2477065907,1924248.9090658005
1536,201801,경강선,신둔도예촌,2,0,375,28,1180,266,3510,1158,3049,2649,2248,910,1928,902,1543,828,1495,1025,1315,919,1267,1057,1227,1218,1673,1589,3131,1966,2330,2359,1072,2674,644,1795,681,2052,338,1493,87,1319,0,0,0,0,0,0,0,0,1507.0,37.317185,127.40476,2018,991561.2477065907,1924248.9090658005
1537,202201,경강선,여주,6,0,731,9,2429,437,4250,2027,4796,2202,3592,2386,3956,2156,3747,2535,3772,3300,3624,3084,3683,3262,4103,3230,4115,4598,3824,4042,2541,4480,2173,5732,1539,4243,1207,2588,477,2773,104,1912,0,457,0,0,0,0,0,0,1511.0,37.282701,127.628607,2022,1011400.4443728115,1920426.7913278062
1538,202101,경강선,여주,25,0,656,2,1860,215,3522,1529,3358,1897,2296,1786,2309,1497,2536,1766,2413,2334,2378,2184,2535,2242,2623,2286,2889,2939,2637,2810,2266,3054,1873,4353,1268,2958,873,1520,290,1802,67,987,0,215,0,0,0,0,0,0,1511.0,37.282701,127.628607,2021,1011400.4443728115,1920426.7913278062
1539,202001,경강선,여주,2,0,1127,6,2496,411,5446,1713,5182,2122,4151,2575,4692,2295,4137,2840,4171,3693,4107,3357,4198,3598,4495,3686,4372,4968,3830,4408,3191,4613,2582,6410,1777,4547,1217,2641,609,2535,180,2695,1,1096,0,0,0,0,0,0,1511.0,37.282701,127.628607,2020,1011400.4443728115,1920426.7913278062
1540,201901,경강선,여주,7,0,993,5,2470,481,5265,1567,4961,2324,4564,2144,4206,2025,3853,2690,3863,3175,3708,3071,3851,3226,3760,3562,4211,4609,3181,3923,3114,4356,2171,6046,1498,4485,1017,2378,618,2591,178,2548,3,1029,0,0,0,0,0,0,1511.0,37.282701,127.628607,2019,1011400.4443728115,1920426.7913278062
1541,201801,경강선,여주,7,0,928,9,2325,271,4273,1508,4589,2136,4265,1934,4166,1863,3824,2401,3390,3102,3678,2907,3516,3073,3685,3320,3794,4494,3156,3860,3149,3986,2031,5422,1369,4315,965,2379,567,2407,144,2257,3,994,0,0,0,0,0,0,1511.0,37.282701,127.628607,2018,1011400.4443728115,1920426.7913278062
1542,202201,경강선,이매,3,0,504,23,1260,600,3499,1359,2726,2252,1601,1449,1214,977,1298,868,1365,1145,1321,1128,1356,895,1478,1232,1626,1239,1945,1651,2122,2406,1167,2012,985,1122,1207,1297,888,722,252,239,12,64,0,0,0,0,0,0,1502.0,37.396104,127.12827,2022,967097.2259058038,1933064.7498027014
1543,202101,경강선,이매,8,1,516,21,1292,572,3288,1375,2633,1953,1177,1363,978,662,870,696,1001,687,894,815,944,857,1081,870,1201,1072,1590,1463,1783,2203,1019,1908,854,917,1149,1013,342,445,125,132,13,39,0,0,0,0,0,0,1502.0,37.396104,127.12827,2021,967097.2259058038,1933064.7498027014
1544,202001,경강선,이매,7,0,523,18,1230,738,3374,1586,3350,3000,1871,1918,1618,1325,1604,974,1886,1145,1549,1462,1753,1273,2257,1445,1872,1461,2147,1735,2330,2654,1507,2302,1204,1322,1142,1039,1282,856,346,444,11,97,0,0,0,0,0,0,1502.0,37.396104,127.12827,2020,967097.2259058038,1933064.7498027014
1545,201901,경강선,이매,5,1,430,21,1514,656,3974,1979,3781,2943,2340,1831,1691,1296,1653,1050,1973,1152,1630,1341,1905,1370,1836,1404,2089,1650,2367,1725,2628,2718,1671,2835,1257,1512,1251,1347,1263,1240,419,478,23,123,0,0,0,0,0,0,1502.0,37.396104,127.12827,2019,967097.2259058038,1933064.7498027014
1546,201801,경강선,이매,3,0,437,25,1721,500,4757,1803,4567,2776,2367,1886,1901,1254,1912,985,2285,1125,2107,1302,2217,1188,2123,1160,2450,1372,2812,1690,3292,2706,2345,3154,1614,1536,1706,1511,1700,1159,500,520,19,191,0,0,0,0,0,0,1502.0,37.396104,127.12827,2018,967097.2259058038,1933064.7498027014
1547,202201,경강선,이천,11,1,559,20,2192,776,6524,4309,5622,6468,4609,3692,4383,2690,4542,3722,4413,3854,4071,4125,3816,3841,4169,4217,4795,4655,5070,5619,6620,7077,3423,6052,2793,4857,2614,2952,876,4179,305,1067,0,223,0,0,0,0,0,0,1508.0,37.265579,127.44226,2022,994880.4448113992,1918521.1156933657
1548,202101,경강선,이천,4,0,453,11,1830,873,4850,3956,4556,5538,3224,3330,3032,2054,2886,2772,2807,2762,3063,3027,2882,2974,3161,3213,3657,3188,3971,3942,5946,5495,2841,4850,2285,3889,2100,2412,686,2484,210,561,0,124,0,0,0,0,0,0,1508.0,37.265579,127.44226,2021,994880.4448113992,1918521.1156933657
1549,202001,경강선,이천,9,0,808,32,2476,867,6835,4178,7280,6623,5505,4099,5363,3286,5199,4270,5182,4286,4968,4544,4708,4463,4852,5246,5113,5886,5476,6610,7278,7926,4025,7789,3136,6328,2879,3714,1471,4488,485,2385,0,826,0,0,0,0,0,0,1508.0,37.265579,127.44226,2020,994880.4448113992,1918521.1156933657
1550,201901,경강선,이천,6,0,719,11,2229,845,6568,4107,6627,6667,5237,3942,5218,3197,4747,3688,4729,3615,4683,3735,4138,4017,4382,4391,4586,5122,4899,6241,7004,7279,3690,7182,2958,6094,2722,3509,1399,4501,519,2257,1,746,0,0,0,0,0,0,1508.0,37.265579,127.44226,2019,994880.4448113992,1918521.1156933657
1551,201801,경강선,이천,7,0,700,4,1897,645,6015,4216,5767,6179,4775,3568,5024,2891,4443,3378,4401,3214,4245,3590,3868,3850,3900,4164,4275,4634,4403,5415,6765,6860,3581,6660,2733,5782,2282,3153,1439,4020,575,2510,0,2,0,0,0,0,0,0,1508.0,37.265579,127.44226,2018,994880.4448113992,1918521.1156933657
1552,202201,경강선,초월,0,0,1128,156,4775,1139,11585,3835,12548,4733,6624,1816,4376,1681,4225,1819,4268,2017,3751,2552,3143,2776,3105,3305,3910,4444,4723,5388,4427,10915,1760,8633,1476,7389,1112,6025,466,4863,153,1865,6,11,0,0,0,0,0,0,1505.0,37.374419,127.299,2022,982203.8744294362,1930613.130772545
1553,202101,경강선,초월,5,1,989,106,4128,876,10510,3292,10930,4784,5879,1715,3455,1320,3087,1497,3050,1624,2959,1962,2352,2059,2472,2948,2941,3556,4069,4483,4426,10171,1901,7650,1301,6829,1023,5123,467,3447,126,1492,0,0,0,0,0,0,0,0,1505.0,37.374419,127.299,2021,982203.8744294362,1930613.130772545
1554,202001,경강선,초월,0,0,1096,48,3984,860,10459,3044,11947,4260,7499,1710,5163,1700,4586,1662,4333,2091,3909,2592,3311,2825,3351,3309,3761,4590,4548,5147,4992,9507,2103,8645,1483,7697,1093,4875,545,5159,208,4273,0,0,0,0,0,0,0,0,1505.0,37.374419,127.299,2020,982203.8744294362,1930613.130772545
1555,201901,경강선,초월,0,0,1109,131,3866,871,10588,3448,11949,4660,7354,1808,4879,1539,4627,1684,4386,1911,3876,2174,3272,2637,2912,3307,3534,4472,4684,4925,5148,9448,2163,8564,1455,7345,1135,5191,616,5782,264,4577,0,0,0,0,0,0,0,0,1505.0,37.374419,127.299,2019,982203.8744294362,1930613.130772545
1556,201801,경강선,초월,0,0,622,107,3172,866,9119,3070,9978,4023,6480,1582,3996,1318,4008,1339,3731,1541,3316,1892,2697,2222,2499,2727,2983,3683,3814,4267,4521,7766,2050,7343,1395,6651,950,4284,485,4944,247,3421,0,1,0,0,0,0,0,0,1505.0,37.374419,127.299,2018,982203.8744294362,1930613.130772545
1557,202201,경강선,판교,23,0,704,5,1685,5131,3829,11236,2934,25111,2087,17665,2147,7958,2740,6747,3119,5709,3893,5281,5106,4570,7286,4298,7976,4562,13315,5694,20320,5084,14763,3471,14039,1567,10710,1649,3001,926,685,418,0,159,0,0,0,0,0,0,1501.0,37.394761,127.111217,2022,965587.2012016434,1932921.8395339374
1558,202101,경강선,판교,15,1,559,13,1423,5337,3487,9206,2677,21509,1647,14835,1422,6162,2078,4872,2258,3537,2752,3505,3473,3228,5707,3170,5864,3091,11454,4082,18060,3786,12672,2903,11918,1336,7804,1400,1977,648,466,311,4,125,0,0,0,0,0,0,1501.0,37.394761,127.111217,2021,965587.2012016434,1932921.8395339374
1559,202001,경강선,판교,7,0,554,10,1475,4866,3815,10499,2915,26899,2087,21461,1925,8901,2654,7610,3388,5660,4031,5132,4980,4824,7194,4232,7626,4528,11905,5501,22885,5033,16880,3932,14499,1739,10267,1620,5632,1165,1808,641,0,252,0,0,0,0,0,0,1501.0,37.394761,127.111217,2020,965587.2012016434,1932921.8395339374
1560,201901,경강선,판교,1,0,415,7,1179,3345,3731,10054,2897,25120,2029,21720,1924,8849,2286,6969,2770,5500,3576,5115,4736,4483,6475,4104,6762,4103,10022,5028,21854,4851,16778,3983,14199,1593,10228,1562,5777,1075,1867,681,4,238,0,0,0,0,0,0,1501.0,37.394761,127.111217,2019,965587.2012016434,1932921.8395339374
1561,201801,경강선,판교,6,1,592,9,1111,2794,3089,7981,2643,20941,1775,14661,1591,6019,1756,5986,2157,4617,2802,4065,3676,3957,4932,3512,5785,3548,8411,4384,17589,4442,12598,3523,12044,1379,8314,1275,4791,1004,1635,593,5,244,0,0,0,0,0,0,1501.0,37.394761,127.111217,2018,965587.2012016434,1932921.8395339374
1562,202201,경의선,가좌,0,0,2275,140,5823,2493,15964,2998,21113,7711,9166,6424,7445,4666,6693,4895,7631,5419,6794,7230,6886,6688,6641,7573,7541,9561,7721,10659,7760,16346,4530,13646,3490,7268,3393,7605,1858,6027,451,2399,7,201,0,0,0,0,0,0,1265.0,37.568491,126.915487,2022,948381.8477564004,1952285.475603218
1563,202101,경의선,가좌,0,0,1897,224,5302,2614,15044,2907,18678,6074,7844,5422,5692,3733,5275,3975,5801,4109,5650,5484,5491,5514,5454,6111,6768,7790,6451,8798,6552,14264,3741,12615,2675,6802,2715,5961,1383,4379,424,1761,1,174,0,0,0,0,0,0,1265.0,37.568491,126.915487,2021,948381.8477564004,1952285.475603218
1564,202001,경의선,가좌,0,0,1982,216,6250,2360,17554,3264,23276,7843,11317,6537,8694,5584,8343,5155,9098,7362,8301,7701,7909,8085,8257,9124,8795,10281,8937,11569,9482,15082,5514,14941,3841,8619,3347,7529,2266,5589,1054,5073,35,997,0,6,0,0,0,0,1265.0,37.568491,126.915487,2020,948381.8477564004,1952285.475603218
1565,201901,경의선,가좌,3,2,2373,256,6259,3365,18493,3182,23943,7681,11384,6935,8679,5625,8333,5397,8714,7077,8324,7952,7522,8278,7952,8933,9245,10385,9931,11295,9445,15391,5549,14938,3868,8779,3095,7306,2334,5634,961,5461,49,912,0,0,0,0,0,0,1265.0,37.568491,126.915487,2019,948381.8477564004,1952285.475603218
1566,201801,경의선,가좌,3,0,2182,166,6406,2554,17361,3200,21622,6899,10143,6075,7835,5153,7254,4950,7598,6542,7293,6748,6666,7683,6884,7902,7639,8529,8273,10158,8526,12165,5295,15596,3698,8438,2944,7327,2419,5671,1063,4948,40,912,0,0,0,0,0,0,1265.0,37.568491,126.915487,2018,948381.8477564004,1952285.475603218
1567,202201,경의선,강매,3,0,1616,172,4942,836,14919,940,15140,2847,7330,1202,4672,1340,4038,1630,3872,1645,3692,2255,3061,2577,2839,3265,3006,4312,2503,5692,3112,10112,1009,10452,798,6156,824,7182,436,4885,134,1527,4,346,0,0,0,0,0,0,1269.0,37.612314,126.843223,2022,942034.1681851979,1957189.6219744645
